BusinessEntityID,CreditCardID,ModifiedDate
2762,539,2014-02-13
2763,4742,2014-02-01
2764,4574,2013-10-27
2765,16921,2014-03-23
2766,15803,2013-08-07
2767,16953,2014-05-13
2768,1130,2013-09-12
2769,12918,2013-12-29
2770,15899,2012-12-22
2771,339,2014-03-31
2772,11069,2012-07-02
2773,11661,2014-04-03
2774,6756,2012-04-22
2775,15380,2014-01-06
2776,8679,2012-05-24
2777,8969,2014-05-28
2778,2811,2011-10-07
2779,14358,2013-09-13
2780,6771,2012-12-09
2781,12025,2014-05-30
2782,13360,2013-10-13
2783,11098,2014-03-25
2784,7138,2011-06-27
2785,8162,2013-10-06
2786,15064,2013-09-10
2787,17133,2014-04-04
2788,17388,2014-04-28
2789,5700,2011-06-04
2790,9707,2013-07-06
2791,13687,2014-05-21
2792,13612,2013-09-17
2793,18829,2012-08-29
2794,3018,2014-03-19
2795,9941,2014-02-07
2796,6060,2012-12-09
2797,3672,2013-12-04
2798,3304,2012-12-25
2799,3244,2011-10-19
2800,4284,2013-08-03
2801,4270,2011-11-27
2802,14265,2012-11-20
2803,1851,2014-01-26
2804,3437,2012-11-01
2805,13921,2013-09-19
2806,13889,2013-07-02
2807,203,2014-03-01
2808,13870,2014-03-01
2809,9633,2014-03-04
2810,5889,2014-05-15
2811,16494,2014-01-29
2812,18029,2012-01-03
2813,14556,2013-10-26
2814,14968,2012-08-30
2815,2608,2013-07-10
2816,18857,2013-07-23
2817,8018,2014-01-17
2818,13907,2012-11-28
2819,16298,2014-03-08
2820,18199,2012-07-06
2821,10994,2014-04-26
2822,13980,2014-01-04
2823,12555,2014-06-29
2824,17873,2012-04-13
2825,9551,2014-06-15
2826,1496,2013-09-19
2827,6728,2014-06-25
2828,4576,2014-05-22
2829,1771,2012-01-22
2830,8869,2013-08-22
2831,2773,2014-03-13
2832,1226,2014-04-15
2833,16591,2013-04-09
2834,10852,2014-06-05
2835,16570,2011-06-04
2836,12339,2012-06-08
2837,17467,2013-10-13
2838,8928,2012-11-22
2839,12252,2013-07-23
2840,14408,2011-06-22
2841,10908,2014-01-27
2842,10366,2013-11-14
2843,8387,2013-09-08
2844,831,2012-03-06
2845,5560,2013-03-01
2846,7368,2014-03-21
2847,1770,2013-12-14
2848,7274,2014-01-20
2849,18647,2013-10-04
2850,6775,2014-01-13
2851,12944,2013-05-20
2852,5469,2014-04-24
2853,1710,2012-11-08
2854,15190,2013-04-10
2855,4771,2014-01-29
2856,18379,2013-09-16
2857,8888,2011-06-25
2858,13807,2013-07-27
2859,7804,2013-09-26
2860,12069,2012-09-02
2861,11238,2013-10-04
2862,18964,2013-12-19
2863,5173,2014-03-15
2864,12091,2014-05-24
2865,8012,2013-11-11
2866,8306,2013-01-04
2867,14507,2014-06-10
2868,15691,2013-08-23
2869,1616,2012-12-20
2870,7694,2013-10-29
2871,15918,2013-07-04
2872,7039,2013-12-07
2873,3706,2013-07-24
2874,5578,2013-08-06
2875,3219,2013-12-06
2876,2033,2013-12-22
2877,12921,2013-10-28
2878,18722,2014-04-22
2879,7379,2013-12-28
2880,9111,2014-01-06
2881,13711,2012-01-09
2882,1441,2014-04-11
2883,4606,2013-08-25
2884,18468,2014-01-19
2885,9583,2013-07-11
2886,6972,2014-02-28
2887,17995,2014-04-15
2888,16483,2013-11-29
2889,1707,2011-12-14
2890,6736,2014-05-24
2891,16955,2014-01-31
2892,19105,2013-10-22
2893,15012,2012-09-10
2894,2764,2013-10-08
2895,16881,2014-01-27
2896,2083,2014-05-08
2897,8871,2014-01-06
2898,18388,2013-12-06
2899,16624,2011-11-01
2900,15628,2012-04-09
2901,15371,2014-05-12
2902,508,2013-03-11
2903,15162,2012-04-06
2904,17168,2014-01-03
2905,14309,2013-08-10
2906,5425,2013-10-26
2907,7687,2013-07-16
2908,1299,2013-08-03
2909,13800,2014-03-02
2910,11342,2012-04-09
2911,9825,2011-12-12
2912,13767,2013-12-17
2913,18535,2012-07-22
2914,14452,2013-08-28
2915,16765,2014-05-01
2916,6749,2013-11-24
2917,18377,2011-11-13
2918,16889,2012-05-09
2919,3633,2013-12-14
2920,18993,2014-02-23
2921,13913,2014-01-18
2922,1596,2014-03-09
2923,7462,2013-08-12
2924,17204,2014-03-29
2925,1975,2014-06-13
2926,10805,2013-09-20
2927,5924,2013-09-25
2928,4969,2014-01-11
2929,2491,2013-01-21
2930,9911,2013-12-25
2931,1227,2013-11-20
2932,16014,2013-07-13
2933,3076,2013-12-23
2934,6483,2012-05-11
2935,11730,2014-05-08
2936,4858,2014-05-11
2937,6663,2014-04-05
2938,13451,2013-11-12
2939,15605,2014-01-25
2940,7997,2012-01-06
2941,672,2014-05-07
2942,2810,2014-01-03
2943,17571,2013-11-26
2944,2891,2013-11-28
2945,13443,2012-12-14
2946,2310,2014-01-11
2947,2996,2013-10-09
2948,1363,2014-03-16
2949,5315,2013-07-17
2950,4972,2013-09-08
2951,2788,2012-09-28
2952,16758,2014-06-07
2953,15197,2014-02-01
2954,11905,2013-09-18
2955,7060,2014-04-01
2956,13444,2014-05-26
2957,17414,2013-10-24
2958,7478,2014-04-24
2959,2422,2014-03-19
2960,9502,2014-05-20
2961,12824,2013-12-18
2962,17673,2014-03-02
2963,9240,2013-01-02
2964,17390,2014-01-07
2965,3326,2012-06-03
2966,3511,2013-11-23
2967,3308,2013-11-16
2968,17268,2014-02-13
2969,15179,2013-10-11
2970,14419,2011-08-18
2971,7743,2013-09-22
2972,14953,2012-06-20
2973,16884,2012-11-30
2974,16807,2013-05-13
2975,7652,2013-02-10
2976,2706,2014-05-02
2977,2564,2013-11-17
2978,6314,2013-10-27
2979,15434,2013-09-12
2980,10962,2014-04-21
2981,12355,2013-05-16
2982,18014,2013-11-26
2983,12565,2013-08-10
2984,17109,2013-11-10
2985,17302,2014-05-28
2986,18746,2013-05-11
2987,14866,2013-09-29
2988,13342,2013-07-06
2989,2081,2013-11-08
2990,12065,2013-08-21
2991,7187,2013-12-19
2992,143,2012-11-03
2993,2304,2012-05-25
2994,19146,2013-09-07
2995,18035,2012-12-06
2996,1199,2013-08-03
2997,17285,2013-09-14
2998,9991,2013-09-01
2999,5621,2013-11-24
3000,275,2014-03-13
3001,7586,2014-01-20
3002,17203,2013-07-30
3003,6984,2014-03-20
3004,11772,2013-11-19
3005,6113,2013-12-30
3006,9475,2013-04-29
3007,503,2013-11-09
3008,7036,2013-05-28
3009,7800,2012-09-08
3010,2852,2012-10-11
3011,16854,2012-08-19
3012,8296,2014-05-17
3013,931,2014-02-20
3014,151,2012-04-21
3015,10938,2012-05-22
3016,13077,2013-07-20
3017,3131,2013-10-17
3018,11816,2013-12-29
3019,18670,2012-06-23
3020,9094,2013-12-28
3021,15826,2013-06-03
3022,17531,2014-05-20
3023,17745,2013-11-20
3024,3834,2013-10-25
3025,5365,2011-07-09
3026,7748,2014-05-08
3027,11627,2013-01-28
3028,18779,2013-09-10
3029,8701,2013-11-25
3030,11284,2014-05-20
3031,17807,2014-04-30
3032,1953,2013-07-16
3033,4711,2014-04-06
3034,13531,2014-06-24
3035,6707,2013-04-14
3036,8445,2012-06-14
3037,10714,2014-02-19
3038,6643,2013-09-18
3039,320,2013-07-16
3040,23,2012-04-15
3041,3503,2013-07-18
3042,16979,2013-11-16
3043,18699,2013-07-29
3044,16225,2012-05-04
3045,3123,2014-05-14
3046,18131,2014-02-14
3047,4610,2013-08-02
3048,1881,2014-02-25
3049,11133,2014-05-25
3050,12651,2014-03-31
3051,153,2013-08-18
3052,16712,2013-06-21
3053,19193,2013-08-18
3054,11301,2013-12-01
3055,19224,2014-01-29
3056,8002,2013-05-07
3057,5280,2011-11-30
3058,13696,2014-03-07
3059,3053,2013-09-26
3060,11030,2013-09-20
3061,14992,2012-10-14
3062,12519,2013-01-02
3063,9898,2014-05-19
3064,2906,2013-08-13
3065,13308,2014-04-24
3066,7595,2014-02-11
3067,6697,2013-11-12
3068,7784,2014-02-19
3069,18995,2014-05-30
3070,2256,2013-07-17
3071,16701,2013-10-23
3072,3265,2014-05-24
3073,16449,2013-04-11
3074,7325,2013-08-28
3075,11051,2013-08-25
3076,10349,2012-05-14
3077,7897,2014-04-06
3078,18434,2013-02-01
3079,8873,2012-12-24
3080,2863,2012-09-18
3081,9964,2012-06-03
3082,19130,2014-02-10
3083,2026,2013-09-11
3084,17126,2013-11-03
3085,19025,2012-05-29
3086,950,2013-03-25
3087,8298,2014-01-28
3088,14392,2014-02-06
3089,17160,2014-02-01
3090,16064,2011-08-14
3091,11507,2014-03-30
3092,7091,2013-10-26
3093,17201,2013-03-17
3094,16972,2014-03-15
3095,16844,2013-09-16
3096,4911,2014-01-13
3097,18771,2013-10-15
3098,2411,2013-07-22
3099,487,2014-04-12
3100,7190,2012-07-14
3101,1821,2013-11-28
3102,79,2012-06-17
3103,8050,2012-10-06
3104,14634,2013-11-18
3105,15765,2014-03-18
3106,13331,2014-05-07
3107,14998,2013-08-13
3108,1270,2014-05-05
3109,810,2013-10-23
3110,10162,2013-11-10
3111,4414,2012-06-21
3112,16736,2013-06-20
3113,13922,2014-03-22
3114,1917,2012-10-31
3115,12688,2012-07-03
3116,3663,2013-09-28
3117,15849,2012-04-01
3118,13251,2013-07-20
3119,697,2014-02-04
3120,6688,2013-06-20
3121,18698,2012-07-18
3122,12786,2013-08-29
3123,16918,2012-09-18
3124,344,2013-10-10
3125,10664,2013-12-27
3126,4116,2013-03-04
3127,4310,2012-11-02
3128,8805,2013-11-14
3129,12533,2014-05-07
3130,15477,2013-02-26
3131,3816,2011-11-14
3132,16833,2014-03-02
3133,1530,2014-03-25
3134,1280,2013-06-25
3135,6208,2013-07-14
3136,13013,2013-09-07
3137,16826,2012-01-24
3138,11129,2014-05-27
3139,18886,2014-02-14
3140,10197,2014-05-29
3141,10309,2013-07-13
3142,13624,2014-03-30
3143,5481,2014-02-20
3144,3226,2014-02-15
3145,764,2011-12-24
3146,4917,2012-05-18
3147,10420,2012-07-19
3148,13575,2013-02-01
3149,9244,2013-12-30
3150,8683,2013-08-31
3151,9147,2014-04-27
3152,1145,2012-12-15
3153,15716,2013-07-23
3154,16174,2013-12-29
3155,3802,2011-11-29
3156,14728,2013-07-04
3157,16375,2014-05-06
3158,16603,2013-12-25
3159,13635,2014-03-01
3160,8943,2014-03-09
3161,8073,2013-03-26
3162,2748,2013-12-01
3163,10476,2012-05-27
3164,10682,2014-01-26
3165,5140,2013-10-20
3166,15552,2014-06-17
3167,11014,2014-01-17
3168,4406,2013-07-10
3169,14381,2014-04-07
3170,4686,2014-04-15
3171,18501,2011-11-25
3172,17018,2013-07-11
3173,3823,2013-09-30
3174,11587,2014-01-28
3175,3925,2013-09-18
3176,1248,2013-10-10
3177,5731,2014-04-21
3178,4741,2011-08-06
3179,2860,2013-05-18
3180,9997,2014-03-13
3181,9123,2013-11-03
3182,2371,2012-10-26
3183,6586,2013-02-16
3184,6997,2012-04-25
3185,11826,2013-11-10
3186,5890,2014-01-26
3187,15835,2012-06-01
3188,10918,2014-04-10
3189,5942,2011-10-24
3190,14520,2014-02-22
3191,9022,2013-12-26
3192,11120,2014-01-09
3193,6950,2013-10-28
3194,10729,2013-01-27
3195,10839,2013-11-27
3196,5492,2013-09-17
3197,9387,2013-07-01
3198,3023,2013-08-01
3199,3397,2014-03-23
3200,11696,2013-07-19
3201,3990,2013-10-28
3202,7244,2013-09-13
3203,5059,2014-01-24
3204,7506,2013-09-04
3205,12827,2013-09-08
3206,18635,2013-05-13
3207,7611,2014-02-01
3208,15331,2013-07-01
3209,3201,2014-04-08
3210,4180,2014-02-20
3211,6979,2014-03-11
3212,16046,2012-10-13
3213,4755,2013-09-13
3214,16113,2013-11-22
3215,11941,2013-09-26
3216,11705,2013-11-13
3217,1203,2014-02-06
3218,618,2012-07-06
3219,8297,2013-08-31
3220,593,2013-06-30
3221,9595,2014-04-04
3222,11393,2013-07-24
3223,16346,2012-01-06
3224,18777,2013-09-01
3225,3425,2013-08-04
3226,15869,2013-12-13
3227,1721,2012-10-20
3228,8393,2014-05-15
3229,10741,2012-06-15
3230,7524,2013-08-03
3231,1626,2014-01-28
3232,9846,2014-02-24
3233,1637,2014-03-18
3234,8417,2013-09-18
3235,11036,2013-08-30
3236,15253,2014-03-10
3237,16924,2011-11-16
3238,971,2011-11-10
3239,9351,2014-01-14
3240,5336,2014-05-13
3241,14805,2013-06-19
3242,3605,2012-10-06
3243,18172,2014-05-31
3244,408,2013-02-08
3245,5387,2013-03-26
3246,11541,2013-09-22
3247,12143,2014-02-10
3248,14286,2013-07-30
3249,310,2011-08-08
3250,12747,2011-09-22
3251,4018,2013-12-08
3252,14877,2014-04-29
3253,1904,2014-05-12
3254,1647,2013-08-17
3255,6469,2013-01-15
3256,2331,2013-03-19
3257,15939,2013-12-21
3258,10351,2012-07-03
3259,6767,2013-08-04
3260,3599,2013-12-29
3261,13240,2013-08-24
3262,10393,2013-07-22
3263,2718,2013-12-27
3264,10180,2011-06-22
3265,12356,2014-05-14
3266,7393,2013-04-20
3267,14800,2011-08-09
3268,14196,2012-11-17
3269,15259,2013-04-12
3270,18274,2013-07-26
3271,18043,2013-12-05
3272,385,2011-09-01
3273,4678,2014-01-11
3274,9338,2013-09-18
3275,7699,2013-09-02
3276,4515,2013-11-14
3277,8504,2012-06-12
3278,3302,2013-08-05
3279,3107,2011-11-27
3280,12638,2014-02-01
3281,17767,2012-06-06
3282,18871,2013-10-29
3283,10511,2014-05-22
3284,6724,2013-12-18
3285,16996,2014-03-28
3286,15088,2012-06-10
3287,17107,2014-01-23
3288,4128,2011-08-21
3289,16096,2012-05-13
3290,18772,2013-07-19
3291,15663,2013-09-06
3292,2311,2013-03-25
3293,12255,2014-06-16
3294,16068,2012-10-02
3295,1933,2013-04-28
3296,10136,2014-04-25
3297,1193,2012-08-02
3298,18865,2014-06-27
3299,15387,2013-08-26
3300,1011,2014-03-09
3301,3030,2013-12-04
3302,12269,2013-05-15
3303,14085,2014-04-03
3304,8934,2011-11-20
3305,2586,2014-02-22
3306,13223,2014-01-20
3307,1935,2012-10-22
3308,10052,2013-10-29
3309,15964,2014-02-25
3310,156,2011-12-19
3311,2129,2011-11-24
3312,10019,2012-11-01
3313,13299,2013-07-25
3314,10002,2013-11-06
3315,4656,2012-07-18
3316,17445,2014-03-23
3317,14000,2012-04-03
3318,1257,2013-10-11
3319,10608,2014-01-09
3320,4957,2012-02-12
3321,1598,2014-01-18
3322,790,2014-02-17
3323,6134,2014-05-31
3324,12264,2013-11-25
3325,8621,2014-06-20
3326,8101,2012-09-05
3327,10176,2014-04-09
3328,1952,2013-11-01
3329,1422,2013-11-30
3330,1310,2013-05-10
3331,5427,2014-03-23
3332,17574,2014-02-26
3333,7397,2013-09-04
3334,8400,2012-04-01
3335,10092,2012-07-14
3336,19167,2013-09-04
3337,8000,2011-08-14
3338,7388,2011-06-18
3339,17298,2013-09-21
3340,1541,2014-05-06
3341,12490,2013-10-23
3342,17113,2011-09-09
3343,17128,2013-10-18
3344,2858,2011-07-22
3345,4980,2014-05-17
3346,2488,2011-09-19
3347,7312,2014-04-19
3348,3306,2013-08-11
3349,14553,2014-01-08
3350,5074,2012-08-11
3351,11323,2014-02-26
3352,15769,2012-06-15
3353,4605,2013-09-13
3354,16353,2014-01-05
3355,18240,2014-06-23
3356,18977,2012-09-28
3357,9299,2013-04-09
3358,8942,2013-12-25
3359,4266,2013-10-11
3360,5451,2013-11-05
3361,18651,2014-04-22
3362,14573,2011-10-04
3363,350,2013-07-17
3364,9563,2014-03-09
3365,17061,2013-01-08
3366,11951,2012-10-10
3367,17202,2014-05-05
3368,7152,2014-03-06
3369,14327,2014-05-02
3370,2661,2014-05-10
3371,12401,2014-01-09
3372,9591,2014-06-07
3373,18094,2013-05-29
3374,17938,2014-05-23
3375,15180,2013-08-12
3376,15404,2013-09-10
3377,3704,2013-12-04
3378,2050,2013-03-14
3379,3828,2012-11-15
3380,2194,2014-02-27
3381,16165,2011-08-15
3382,6484,2013-09-04
3383,8577,2014-01-23
3384,3336,2014-03-22
3385,7075,2014-06-26
3386,18372,2013-12-28
3387,9746,2014-01-11
3388,10680,2013-04-06
3389,14799,2012-05-29
3390,11876,2012-02-01
3391,1658,2013-11-16
3392,2636,2011-06-08
3393,14277,2014-01-25
3394,6601,2014-05-03
3395,12980,2011-06-11
3396,6961,2014-01-03
3397,5580,2012-02-13
3398,15991,2014-03-12
3399,2272,2013-03-16
3400,16672,2013-11-16
3401,1050,2012-05-22
3402,16852,2013-07-10
3403,8860,2013-11-29
3404,4598,2013-08-13
3405,7850,2013-09-15
3406,10221,2013-10-18
3407,14329,2014-02-06
3408,13284,2012-08-31
3409,11735,2012-04-11
3410,19200,2013-12-26
3411,18625,2013-04-28
3412,10468,2012-11-22
3413,3589,2013-07-06
3414,2682,2012-07-04
3415,10425,2014-02-05
3416,19162,2012-03-28
3417,2416,2013-09-25
3418,11572,2013-12-10
3419,8186,2011-07-25
3420,14389,2014-03-16
3421,13138,2012-11-07
3422,48,2014-05-21
3423,10190,2013-11-01
3424,8390,2012-02-21
3425,297,2013-07-11
3426,2157,2013-10-18
3427,14426,2012-08-01
3428,17266,2013-01-20
3429,8762,2013-10-11
3430,10559,2014-03-01
3431,13655,2013-11-29
3432,124,2013-09-19
3433,12560,2014-04-03
3434,12476,2014-05-16
3435,9056,2012-12-19
3436,68,2013-02-06
3437,9572,2014-03-01
3438,6112,2014-06-26
3439,12672,2013-12-09
3440,3448,2013-11-08
3441,1788,2013-05-26
3442,17624,2014-04-11
3443,14413,2012-09-02
3444,8157,2012-08-23
3445,13932,2012-03-14
3446,10870,2014-01-11
3447,11746,2013-10-17
3448,5321,2014-05-07
3449,5620,2014-03-18
3450,1501,2013-11-11
3451,14637,2013-12-09
3452,13744,2011-08-27
3453,148,2013-02-16
3454,6114,2013-07-03
3455,941,2013-03-17
3456,8916,2013-12-20
3457,2882,2012-01-08
3458,2229,2012-07-17
3459,2738,2014-05-18
3460,16379,2013-07-02
3461,11235,2014-05-21
3462,15794,2011-06-21
3463,9909,2013-07-23
3464,2363,2012-05-09
3465,3878,2014-01-20
3466,13937,2013-11-16
3467,835,2013-11-16
3468,7609,2013-10-19
3469,17492,2014-02-14
3470,9237,2014-03-12
3471,5663,2012-09-10
3472,1693,2013-05-22
3473,18232,2013-11-27
3474,18112,2013-10-17
3475,17759,2012-08-10
3476,3940,2013-05-08
3477,6462,2013-06-23
3478,6154,2013-10-30
3479,5299,2013-09-26
3480,7496,2012-03-30
3481,2144,2014-02-03
3482,361,2014-01-21
3483,1429,2011-10-14
3484,11503,2014-02-15
3485,11240,2013-04-20
3486,15372,2012-10-05
3487,15955,2013-05-23
3488,16395,2014-04-06
3489,6040,2013-08-15
3490,1200,2013-07-05
3491,16011,2012-12-21
3492,14885,2013-03-16
3493,9676,2013-09-23
3494,1865,2014-05-30
3495,14393,2014-03-14
3496,18937,2013-12-13
3497,5522,2013-10-14
3498,1475,2013-09-06
3499,1479,2013-09-19
3500,6052,2014-04-11
3501,17020,2013-12-21
3502,7551,2014-05-06
3503,3382,2013-04-10
3504,7730,2013-09-07
3505,3570,2013-07-27
3506,6848,2014-02-03
3507,15820,2013-10-05
3508,10383,2013-12-14
3509,8510,2012-03-11
3510,3623,2013-07-13
3511,5064,2013-05-02
3512,17006,2013-12-10
3513,14947,2014-03-06
3514,5165,2012-01-11
3515,17081,2013-08-13
3516,16513,2013-11-25
3517,17338,2012-02-04
3518,9763,2014-02-16
3519,3349,2012-10-31
3520,11692,2013-01-24
3521,15343,2014-03-16
3522,10278,2013-03-04
3523,9759,2014-03-10
3524,13375,2012-02-10
3525,15570,2014-03-05
3526,4965,2013-08-05
3527,12396,2013-08-01
3528,7497,2014-02-18
3529,221,2014-02-24
3530,7099,2012-03-16
3531,16666,2013-04-02
3532,15802,2013-07-08
3533,16792,2013-09-02
3534,6782,2014-02-19
3535,9367,2013-02-20
3536,9528,2011-06-14
3537,12350,2014-01-22
3538,19166,2012-11-25
3539,16866,2012-06-11
3540,207,2013-08-06
3541,8795,2012-11-20
3542,5007,2012-06-28
3543,6371,2013-11-22
3544,17869,2013-10-19
3545,5355,2013-06-17
3546,4737,2013-12-12
3547,12845,2013-12-17
3548,12103,2013-08-02
3549,6017,2014-01-16
3550,18401,2013-11-02
3551,2665,2013-11-28
3552,18876,2013-08-22
3553,2301,2011-08-27
3554,10375,2014-06-03
3555,17042,2013-10-16
3556,16954,2013-07-23
3557,15303,2014-03-31
3558,12606,2013-10-22
3559,18507,2014-04-11
3560,12011,2012-02-10
3561,10552,2013-12-22
3562,15265,2013-04-30
3563,10638,2013-09-23
3564,8256,2013-07-10
3565,8044,2012-08-17
3566,7065,2013-11-27
3567,5417,2014-03-22
3568,3601,2011-11-14
3569,9943,2011-09-11
3570,8972,2013-09-24
3571,18503,2013-11-25
3572,2875,2011-08-23
3573,904,2013-10-18
3574,11748,2014-03-25
3575,647,2014-05-23
3576,18773,2014-02-20
3577,18912,2012-12-04
3578,16768,2013-06-02
3579,8032,2014-01-25
3580,17294,2013-07-18
3581,13544,2013-09-23
3582,605,2013-02-06
3583,2951,2012-10-14
3584,3025,2012-05-17
3585,123,2013-09-02
3586,4798,2012-01-24
3587,5626,2013-09-23
3588,14540,2013-02-16
3589,11454,2013-05-30
3590,10979,2013-08-23
3591,669,2014-02-05
3592,12825,2014-05-18
3593,2680,2013-11-23
3594,18936,2013-12-14
3595,10485,2012-10-30
3596,10715,2013-01-14
3597,2413,2013-01-05
3598,5850,2013-12-14
3599,4765,2013-08-16
3600,14741,2014-05-07
3601,3502,2013-03-12
3602,6413,2014-04-12
3603,17039,2013-04-04
3604,3933,2014-03-03
3605,7526,2013-08-06
3606,10070,2013-09-17
3607,9434,2013-09-08
3608,17438,2013-12-27
3609,8799,2014-01-14
3610,15013,2013-09-21
3611,14521,2014-04-17
3612,9418,2014-04-13
3613,10627,2014-01-16
3614,15093,2014-05-08
3615,14672,2013-03-20
3616,5525,2014-05-30
3617,6729,2012-04-27
3618,17289,2012-06-12
3619,5371,2013-04-12
3620,2774,2013-04-25
3621,11848,2013-08-15
3622,649,2014-03-31
3623,6472,2014-04-04
3624,12210,2013-07-07
3625,12740,2014-02-08
3626,4469,2013-10-22
3627,14225,2013-11-11
3628,14569,2014-03-30
3629,1495,2012-06-03
3630,16421,2013-06-30
3631,8203,2012-09-18
3632,9157,2014-03-17
3633,2697,2013-12-18
3634,11793,2014-02-10
3635,10337,2014-01-19
3636,3476,2014-06-15
3637,16027,2014-03-09
3638,13622,2013-12-04
3639,12993,2014-04-21
3640,11887,2014-06-02
3641,13796,2014-05-22
3642,10095,2013-07-17
3643,15504,2012-10-25
3644,1698,2013-12-08
3645,10904,2011-06-26
3646,2568,2014-03-23
3647,2103,2012-03-22
3648,7817,2013-12-25
3649,16478,2013-02-15
3650,665,2013-01-19
3651,3523,2014-03-06
3652,13756,2014-05-27
3653,1937,2011-07-13
3654,14973,2012-10-26
3655,2100,2012-01-17
3656,18696,2013-03-31
3657,3692,2014-01-05
3658,5944,2013-12-30
3659,14820,2013-07-29
3660,8077,2013-05-05
3661,14318,2013-11-29
3662,9743,2012-09-11
3663,12656,2014-03-08
3664,10945,2013-10-24
3665,4066,2013-07-04
3666,1807,2014-03-25
3667,897,2014-02-22
3668,5812,2013-03-31
3669,18726,2014-02-18
3670,6051,2014-02-22
3671,13060,2014-04-07
3672,7421,2013-07-23
3673,3491,2013-11-27
3674,12530,2014-01-26
3675,12681,2012-02-05
3676,11165,2014-04-28
3677,14107,2013-11-20
3678,11784,2014-02-26
3679,16949,2011-06-06
3680,915,2013-12-15
3681,2518,2013-07-18
3682,3807,2011-12-08
3683,14137,2014-02-18
3684,11463,2012-11-10
3685,4902,2013-10-08
3686,14602,2013-07-11
3687,17632,2013-10-25
3688,8688,2013-07-18
3689,13874,2012-01-01
3690,14870,2012-04-18
3691,19187,2014-06-06
3692,9088,2014-05-24
3693,10025,2013-08-07
3694,8737,2014-02-07
3695,8495,2012-07-17
3696,3109,2011-09-08
3697,14477,2013-10-22
3698,17459,2012-04-02
3699,14620,2014-02-06
3700,6519,2013-12-17
3701,11148,2014-03-18
3702,5125,2013-07-05
3703,18797,2013-10-08
3704,1853,2014-06-27
3705,5899,2013-11-24
3706,5753,2014-04-29
3707,16861,2012-05-05
3708,5120,2013-12-12
3709,5547,2013-11-06
3710,13733,2013-02-24
3711,14245,2012-07-16
3712,11478,2013-02-16
3713,7149,2013-11-13
3714,9204,2013-08-01
3715,4022,2013-07-25
3716,1238,2013-11-15
3717,18342,2014-03-17
3718,12330,2014-04-20
3719,16630,2014-03-31
3720,4880,2013-10-22
3721,18192,2014-03-02
3722,3701,2013-07-08
3723,7240,2013-11-09
3724,3165,2012-03-13
3725,12004,2013-08-31
3726,17378,2013-08-15
3727,16514,2013-10-16
3728,13836,2014-01-20
3729,8447,2013-08-12
3730,3092,2012-04-07
3731,11261,2013-11-27
3732,4795,2014-06-05
3733,13178,2014-01-04
3734,11060,2013-05-18
3735,15005,2013-09-12
3736,18688,2014-06-15
3737,13067,2013-07-09
3738,14212,2014-03-09
3739,4968,2012-08-16
3740,7723,2014-01-28
3741,15912,2013-10-29
3742,7249,2013-12-29
3743,16112,2013-01-02
3744,17797,2014-05-22
3745,18368,2012-11-03
3746,5100,2014-02-27
3747,3056,2013-07-22
3748,17815,2013-10-11
3749,16795,2011-10-27
3750,1288,2011-10-04
3751,19122,2013-12-29
3752,2127,2014-04-16
3753,3887,2014-03-31
3754,15693,2012-01-22
3755,11226,2013-07-27
3756,12828,2014-03-13
3757,9201,2014-01-05
3758,15792,2013-05-18
3759,7238,2014-03-23
3760,8985,2012-12-15
3761,13585,2013-09-22
3762,4013,2014-04-19
3763,147,2013-10-03
3764,2753,2012-12-27
3765,9802,2013-04-19
3766,9285,2011-11-14
3767,6339,2012-11-10
3768,6615,2013-08-21
3769,8189,2014-02-17
3770,16160,2012-04-22
3771,18599,2013-11-03
3772,3908,2013-08-11
