BillOfMaterialsID,ProductAssemblyID,ComponentID,StartDate,EndDate,UnitMeasureCode,BOMLevel,PerAssemblyQty,ModifiedDate
2565,885.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3214,885.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2299,885.0,496,2010-07-08,2010-09-06,OZ ,1,9.0,2010-09-06
2183,885.0,496,2010-09-07,,OZ ,2,8.0,2010-08-24
655,885.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1020,885.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
258,885.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
257,885.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1472,886.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1897,886.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3469,886.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2557,886.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3206,886.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2179,886.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
647,886.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1181,886.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1008,886.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
242,886.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1473,886.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1478,887.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1902,887.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3474,887.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2562,887.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3211,887.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2180,887.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
652,887.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1188,887.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1017,887.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
252,887.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
251,887.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1479,888.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1903,888.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3475,888.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2563,888.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3212,888.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2181,888.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
653,888.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1018,888.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
254,888.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
253,888.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1638,889.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1480,889.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1904,889.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3476,889.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2564,889.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3213,889.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2182,889.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
654,889.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1019,889.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
256,889.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
255,889.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1474,890.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1898,890.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3470,890.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2706,890.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2558,890.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
3207,890.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1009,890.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
648,890.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1010,890.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
244,890.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
243,890.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1475,891.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1899,891.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3471,891.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2559,891.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3208,891.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1186,891.0,495,2010-05-26,2010-07-25,OZ ,1,9.0,2010-07-25
1011,891.0,495,2010-07-26,,OZ ,2,8.0,2010-07-12
649,891.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1012,891.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
246,891.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
245,891.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1476,892.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1900,892.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3472,892.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2560,892.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3209,892.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1013,892.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
650,892.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1187,892.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
1014,892.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
248,892.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
247,892.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
1637,893.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1477,893.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1901,893.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3473,893.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2561,893.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3210,893.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1015,893.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
651,893.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1016,893.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
250,893.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
249,893.0,804,2010-03-04,,EA ,2,1.0,2010-02-18
2317,894.0,355,2010-08-05,,EA ,2,1.0,2010-07-22
554,894.0,535,2010-03-18,,EA ,2,1.0,2010-03-04
3111,894.0,679,2010-12-15,,EA ,2,1.0,2010-12-01
1456,895.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1889,895.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3461,895.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2549,895.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3198,895.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1178,895.0,495,2010-05-26,2010-07-25,OZ ,1,9.0,2010-07-25
996,895.0,495,2010-07-26,,OZ ,2,8.0,2010-07-12
639,895.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
997,895.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
234,895.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1457,895.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1458,896.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1890,896.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3462,896.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2550,896.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3199,896.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
998,896.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
640,896.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1179,896.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
999,896.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
235,896.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1459,896.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1460,897.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1891,897.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3463,897.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2551,897.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3200,897.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1000,897.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
641,897.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1001,897.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
236,897.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1461,897.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1462,898.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1892,898.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3464,898.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2700,898.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2552,898.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
3201,898.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1002,898.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
642,898.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1003,898.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
237,898.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1463,898.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1464,899.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1893,899.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3465,899.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2553,899.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3202,899.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2296,899.0,496,2010-07-08,2010-09-06,OZ ,1,9.0,2010-09-06
2175,899.0,496,2010-09-07,,OZ ,2,8.0,2010-08-24
643,899.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1004,899.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
238,899.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1465,899.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1466,900.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1894,900.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3466,900.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2554,900.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3203,900.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2176,900.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
644,900.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1005,900.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
239,900.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1467,900.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1630,901.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1468,901.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1895,901.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3467,901.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2555,901.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3204,901.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2177,901.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
645,901.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1006,901.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
240,901.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1469,901.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1470,902.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1896,902.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3468,902.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2701,902.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2556,902.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
3205,902.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
2178,902.0,496,2010-07-08,,OZ ,2,8.0,2010-06-24
646,902.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1007,902.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
241,902.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1471,902.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1628,903.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1454,903.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1888,903.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3460,903.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2548,903.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3197,903.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
994,903.0,495,2010-05-26,,OZ ,2,8.0,2010-05-12
638,903.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
995,903.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
233,903.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1455,903.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1385,904.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1846,904.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3418,904.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2506,904.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3155,904.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
166,904.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
569,904.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1137,904.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
952,904.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
167,904.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
568,904.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1386,905.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1847,905.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3419,905.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2507,905.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3156,905.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
168,905.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
571,905.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
953,905.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
169,905.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
570,905.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1588,906.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1387,906.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1848,906.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3420,906.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2508,906.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3157,906.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
170,906.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
573,906.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
954,906.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
171,906.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
572,906.0,803,2010-03-18,,EA ,2,1.0,2010-03-04
1371,917.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1839,917.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3411,917.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2499,917.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3148,917.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
155,917.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
558,917.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
1129,917.0,533,2010-05-26,2010-07-25,EA ,1,2.0,2010-07-25
945,917.0,533,2010-07-26,,EA ,2,1.0,2010-07-12
156,917.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1372,917.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1373,918.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1840,918.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3412,918.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2500,918.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3149,918.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
157,918.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
559,918.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
946,918.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
158,918.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1374,918.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1580,919.0,324,2010-06-09,2010-08-08,EA ,1,3.0,2010-08-08
1375,919.0,324,2010-08-09,,EA ,2,2.0,2010-07-26
1841,919.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3413,919.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2501,919.0,327,2010-08-05,,EA ,2,1.0,2010-07-22
3150,919.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
159,919.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
560,919.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
947,919.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
160,919.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1376,919.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
1377,920.0,324,2010-06-09,,EA ,2,2.0,2010-05-26
1842,920.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
3414,920.0,326,2010-12-23,,EA ,2,1.0,2010-12-09
2656,920.0,327,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2502,920.0,327,2010-10-05,,EA ,2,1.0,2010-09-21
3151,920.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
161,920.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
561,920.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
948,920.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
162,920.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1378,920.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
153,924.0,324,2010-03-04,,EA ,2,2.0,2010-02-18
3410,924.0,325,2010-12-23,,EA ,2,2.0,2010-12-09
1906,924.0,326,2010-06-19,,EA ,2,1.0,2010-06-05
3478,924.0,327,2010-12-23,,EA ,2,1.0,2010-12-09
2184,924.0,399,2010-07-08,,EA ,2,1.0,2010-06-24
2871,924.0,492,2010-09-15,,OZ ,2,8.0,2010-09-01
2566,924.0,532,2010-08-05,,EA ,2,4.0,2010-07-22
656,924.0,533,2010-03-18,,EA ,2,1.0,2010-03-04
1482,924.0,534,2010-06-09,,EA ,2,1.0,2010-05-26
2870,924.0,802,2010-09-15,,EA ,2,1.0,2010-09-01
2872,925.0,324,2010-09-15,,EA ,2,2.0,2010-09-01
1189,925.0,325,2010-05-26,2010-07-25,EA ,1,3.0,2010-07-25
1021,925.0,325,2010-07-26,,EA ,2,2.0,2010-07-12
1907,925.0,326,2010-06-19,,EA ,2,1.0,2010-06-05
3479,925.0,327,2010-12-23,,EA ,2,1.0,2010-12-09
2185,925.0,399,2010-07-08,,EA ,2,1.0,2010-06-24
2874,925.0,492,2010-09-15,,OZ ,2,8.0,2010-09-01
2567,925.0,532,2010-08-05,,EA ,2,4.0,2010-07-22
657,925.0,533,2010-03-18,,EA ,2,1.0,2010-03-04
1483,925.0,534,2010-06-09,,EA ,2,1.0,2010-05-26
2873,925.0,802,2010-09-15,,EA ,2,1.0,2010-09-01
2875,926.0,324,2010-09-15,,EA ,2,2.0,2010-09-01
1022,926.0,325,2010-05-26,,EA ,2,2.0,2010-05-12
1998,926.0,326,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1908,926.0,326,2010-08-19,,EA ,2,1.0,2010-08-05
3480,926.0,327,2010-12-23,,EA ,2,1.0,2010-12-09
2186,926.0,399,2010-07-08,,EA ,2,1.0,2010-06-24
2877,926.0,492,2010-09-15,,OZ ,2,8.0,2010-09-01
2568,926.0,532,2010-08-05,,EA ,2,4.0,2010-07-22
658,926.0,533,2010-03-18,,EA ,2,1.0,2010-03-04
1484,926.0,534,2010-06-09,,EA ,2,1.0,2010-05-26
2876,926.0,802,2010-09-15,,EA ,2,1.0,2010-09-01
2878,927.0,324,2010-09-15,,EA ,2,2.0,2010-09-01
1023,927.0,325,2010-05-26,,EA ,2,2.0,2010-05-12
1909,927.0,326,2010-06-19,,EA ,2,1.0,2010-06-05
3481,927.0,327,2010-12-23,,EA ,2,1.0,2010-12-09
3147,927.0,399,2010-12-15,,EA ,2,1.0,2010-12-01
1577,927.0,492,2010-06-09,2010-08-08,OZ ,1,9.0,2010-08-08
1370,927.0,492,2010-08-09,,OZ ,2,8.0,2010-07-26
557,927.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
944,927.0,533,2010-05-26,,EA ,2,1.0,2010-05-12
154,927.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
1369,927.0,802,2010-06-09,,EA ,2,1.0,2010-05-26
2996,942.0,324,2010-12-15,,EA ,2,2.0,2010-12-01
1645,942.0,325,2010-06-19,,EA ,2,2.0,2010-06-05
2998,942.0,326,2010-12-15,,EA ,2,1.0,2010-12-01
3224,942.0,327,2010-12-23,,EA ,2,1.0,2010-12-09
2017,942.0,399,2010-07-08,,EA ,2,1.0,2010-06-24
802,942.0,494,2010-05-26,,OZ ,2,8.0,2010-05-12
3142,942.0,532,2010-12-15,,EA ,2,4.0,2010-12-01
3404,942.0,533,2010-12-23,,EA ,2,1.0,2010-12-09
152,942.0,534,2010-03-04,,EA ,2,1.0,2010-02-18
793,942.0,803,2010-05-26,,EA ,2,1.0,2010-05-12
2304,943.0,324,2010-08-05,,EA ,2,2.0,2010-07-22
2719,943.0,325,2010-09-15,,EA ,2,2.0,2010-09-01
2306,943.0,326,2010-08-05,,EA ,2,1.0,2010-07-22
1489,943.0,327,2010-06-09,2010-08-08,EA ,1,2.0,2010-08-08
1201,943.0,327,2010-08-09,,EA ,2,1.0,2010-07-26
3235,943.0,399,2010-12-23,,EA ,2,1.0,2010-12-09
2019,943.0,492,2010-07-08,,OZ ,2,8.0,2010-06-24
2492,943.0,532,2010-08-05,,EA ,2,4.0,2010-07-22
1363,943.0,533,2010-06-09,,EA ,2,1.0,2010-05-26
1837,943.0,534,2010-06-19,,EA ,2,1.0,2010-06-05
1648,943.0,802,2010-06-19,,EA ,2,1.0,2010-06-05
367,944.0,324,2010-03-18,,EA ,2,2.0,2010-03-04
1199,944.0,325,2010-06-09,,EA ,2,2.0,2010-05-26
664,944.0,326,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
370,944.0,326,2010-05-18,,EA ,2,1.0,2010-05-04
10,944.0,327,2010-03-04,,EA ,2,1.0,2010-02-18
2322,944.0,399,2010-08-05,,EA ,2,1.0,2010-07-22
27,944.0,494,2010-03-04,,OZ ,2,8.0,2010-02-18
549,944.0,532,2010-03-18,,EA ,2,4.0,2010-03-04
147,944.0,533,2010-03-04,,EA ,2,1.0,2010-02-18
3408,944.0,534,2010-12-23,,EA ,2,1.0,2010-12-09
3227,944.0,802,2010-12-23,,EA ,2,1.0,2010-12-09
16,945.0,351,2010-03-04,,EA ,2,1.0,2010-02-18
2723,945.0,352,2010-09-15,,EA ,2,1.0,2010-09-01
2308,946.0,330,2010-08-05,,EA ,2,2.0,2010-07-22
797,946.0,356,2010-05-26,,IN ,2,40.0,2010-05-12
758,946.0,398,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
551,946.0,398,2010-05-18,,EA ,2,1.0,2010-05-04
145,946.0,529,2010-03-04,,EA ,2,1.0,2010-02-18
1203,947.0,330,2010-06-09,,EA ,2,2.0,2010-05-26
1210,947.0,358,2010-06-09,,IN ,2,40.0,2010-05-26
149,947.0,398,2010-03-04,,EA ,2,1.0,2010-02-18
939,947.0,529,2010-05-26,,EA ,2,1.0,2010-05-12
362,949.0,317,2010-03-18,,EA ,2,2.0,2010-03-04
3219,949.0,320,2010-12-23,,EA ,2,3.0,2010-12-09
3221,949.0,321,2010-12-23,,EA ,2,3.0,2010-12-09
661,949.0,322,2010-03-18,2010-05-17,EA ,1,4.0,2010-05-17
366,949.0,322,2010-05-18,,EA ,2,3.0,2010-05-04
1649,949.0,332,2010-06-19,,EA ,2,1.0,2010-06-05
784,950.0,318,2010-05-26,,EA ,2,2.0,2010-05-12
2713,950.0,320,2010-09-15,,EA ,2,3.0,2010-09-01
2716,950.0,321,2010-09-15,,EA ,2,3.0,2010-09-01
6,950.0,322,2010-03-04,,EA ,2,3.0,2010-02-18
3002,950.0,332,2010-12-15,,EA ,2,1.0,2010-12-01
1643,951.0,319,2010-06-19,,EA ,2,2.0,2010-06-05
2302,951.0,320,2010-08-05,,EA ,2,3.0,2010-07-22
2303,951.0,321,2010-08-05,,EA ,2,3.0,2010-07-22
787,951.0,322,2010-05-26,,EA ,2,3.0,2010-05-12
3228,951.0,332,2010-12-23,,EA ,2,1.0,2010-12-09
3396,953.0,521,2010-12-23,,EA ,1,1.0,2010-12-09
3358,953.0,806,2010-12-23,,EA ,1,1.0,2010-12-09
2113,953.0,821,2010-07-08,,EA ,1,1.0,2010-06-24
2476,953.0,829,2010-08-05,,EA ,1,1.0,2010-07-22
3265,953.0,893,2010-12-23,,EA ,1,1.0,2010-12-09
3116,953.0,894,2010-12-15,,EA ,1,1.0,2010-12-01
2820,953.0,907,2010-09-15,,EA ,1,1.0,2010-09-01
1313,953.0,941,2010-06-09,,EA ,1,1.0,2010-05-26
109,953.0,945,2010-03-04,,EA ,1,1.0,2010-02-18
503,953.0,947,2010-03-18,,EA ,1,1.0,2010-03-04
2110,953.0,948,2010-07-08,,EA ,1,1.0,2010-06-24
727,953.0,950,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
501,953.0,950,2010-05-18,,EA ,1,1.0,2010-05-04
1304,953.0,952,2010-06-09,,EA ,1,1.0,2010-05-26
3096,953.0,995,2010-12-15,,EA ,1,1.0,2010-12-01
2156,954.0,522,2010-07-08,,EA ,1,1.0,2010-06-24
2593,954.0,807,2010-08-05,2010-10-04,EA ,1,2.0,2010-10-04
2386,954.0,807,2010-10-05,,EA ,1,1.0,2010-09-21
1935,954.0,821,2010-06-19,2010-08-18,EA ,1,2.0,2010-08-18
1714,954.0,821,2010-08-19,,EA ,1,1.0,2010-08-05
1813,954.0,829,2010-06-19,,EA ,1,1.0,2010-06-05
3292,954.0,887,2010-12-23,,EA ,1,1.0,2010-12-09
115,954.0,894,2010-03-04,,EA ,1,1.0,2010-02-18
2390,954.0,907,2010-08-05,,EA ,1,1.0,2010-07-22
693,954.0,941,2010-03-18,2010-05-17,EA ,1,2.0,2010-05-17
445,954.0,941,2010-05-18,,EA ,1,1.0,2010-05-04
838,954.0,945,2010-05-26,,EA ,1,1.0,2010-05-12
65,954.0,947,2010-03-04,,EA ,1,1.0,2010-02-18
1705,954.0,948,2010-06-19,,EA ,1,1.0,2010-06-05
834,954.0,951,2010-05-26,,EA ,1,1.0,2010-05-12
421,954.0,952,2010-03-18,,EA ,1,1.0,2010-03-04
828,954.0,996,2010-05-26,,EA ,1,1.0,2010-05-12
2486,955.0,522,2010-08-05,,EA ,1,1.0,2010-07-22
2416,955.0,807,2010-08-05,,EA ,1,1.0,2010-07-22
