footnote,sln,prefix,crs,lab,sect,title,credit,days,start,end,bldg,room,instructor,limit,enrolled
Q,27524,ENGL,198,,01,[W] COMP HONORS,3.0,"M,W,F",9:10,,AVER,104,C. HUGHES,0025,0027
Q,27532,ENGL,198,,02,[W] COMP HONORS,3.0,"M,W,F",11:10,,AVER,106,SITKO,0025,0026
Q,27540,ENGL,198,,03,[W] COMP HONORS,3.0,"M,W,F",13:10,,AVER,12,C. HUGHES,0025,0025
Q,27557,ENGL,198,,04,[W] COMP HONORS,3.0,"TU,TH",13:25,14:40,VAND,102,KITTELL,0025,0022
Q,27565,ENGL,198,,05,[W] COMP HONORS,3.0,"TU,TH",9:10,10:25,SLOA,38,DELAHOYDE,0025,0027
Q,27573,ENGL,198,,06,[W] COMP HONORS,3.0,"M,W,F",11:10,,TODD,304,,0025,0024
Q,27581,ENGL,198,,07,[W] COMP HONORS,3.0,"TU,TH",9:10,10:25,VAND,102,KITTELL,0025,0026
Q,27599,ENGL,198,,08,[W] COMP HONORS,3.0,"TU,TH",13:25,14:40,COLL,135,,0025,0017
,27631,ENGL,199,,01,[H] COMP LIT HON,3.0,"TU,TH",10:35,11:50,COLL,235,,0027,0026
,12211,AM ST,500,,01,COLLOQUIUM,1.0,F,12:10,,TODD,304,REED,0030,0015
,27649,ENGL,199,,02,[H] COMP LIT HON,3.0,"M,W,F",11:10,,AVER,102,D. HUGHES,0027,0026
,27656,ENGL,199,,03,[H] COMP LIT HON,3.0,"TU,TH",12:00,13:15,TODD,211,DELAHOYDE,0001,0026
,27664,ENGL,199,,04,[H] COMP LIT HON,3.0,"M,W,F",13:10,,COLL,135,LEE,0027,0025
A,27672,ENGL,200,,01,[W] EXPOSIT WRTG,V,,,,ARR,ARR,,0100,0021
Q,27680,ENGL,201,,01,[W] WRTG&RESERCH,3.0,"M,W,F",13:10,,VAND,3,,0026,0023
Q,27698,ENGL,201,,02,[W] WRTG&RESERCH,3.0,"M,W,F",9:10,,AVER,8,,0026,0021
Q,27706,ENGL,201,,03,[W] WRTG&RESERCH,3.0,"M,W,F",14:10,,AVER,104,,0026,0021
Q,27714,ENGL,201,,04,[W] WRTG&RESERCH,3.0,"M,W,F",10:10,,VAND,102,,0026,0026
Q,27722,ENGL,201,,05,[W] WRTG&RESERCH,3.0,"TU,TH",12:00,13:15,TODD,204,,0026,0024
Q,27730,ENGL,201,,06,[W] WRTG&RESERCH,3.0,"M,W,F",11:10,,BRYN,406,,0026,0024
,12229,AM ST,501,,01,AM ST READ I,3.0,W,14:10,17,TODD,121,ARMITAGE,0015,0006
Q,27748,ENGL,201,,07,[W] WRTG&RESERCH,3.0,"M,W,F",13:10,,TODD,122,,0026,0024
Q,27763,ENGL,201,,09,[W] WRTG&RESERCH,3.0,"TU,TH",10:35,11:50,MURE,229,,0026,0022
Q,27771,ENGL,201,,10,[W] WRTG&RESERCH,3.0,"TU,TH",13:25,14:40,WEBS,11,,0026,0023
,27888,ENGL,209,,01,[H] RDG ENGL LIT,3.0,"M,W,F",9:10,,AVER,106,HYDE,0035,0023
,27896,ENGL,209,,02,[H] RDG ENGL LIT,3.0,"M,W,F",13:10,,BRYN,406,,0035,0021
,27912,ENGL,210,,01,[H] RDG AMER LIT,3.0,"M,W,F",13:10,,AVER,8,,0035,0024
,27961,ENGL,216,,01,[H] AMER CULTURE,3.0,"M,W,F",14:10,,BRYN,324,,0015,0005
,73031,ENGL,251,,01,INTRO CR WR,3.0,"TU,TH",10:35,11:50,THOM,105,KITTELL,0020,0019
,27979,ENGL,255,,01,ENGL GRAMMAR,3.0,"M,W,F",13:10,,TODD,211,GORDON,0035,0031
Q,28001,ENGL,300,,01,CPTR IN ENGL,1.0,"TU,TH",12:10,,AVER,103,SITKO,0025,0019
,12245,AM ST,590,,01,SEM AMER ST,3.0,TU,13:10,16,THOM,19,SAN JUAN,0015,0009
Q,28019,ENGL,300,,02,CPTR IN ENGL,1.0,"M,F",12:10,,AVER,103,SITKO,0050,0021
Q,28027,ENGL,300,,03,CPTR IN ENGL,1.0,"M,W",16:10,,AVER,103,SITKO,0050,0009
Q,28043,ENGL,301,,01,[W] RHETOR CONVN,3.0,"M,W,F",9:10,,VAND,3,,0026,0023
Q,28050,ENGL,301,,02,[W] RHETOR CONVN,3.0,"M,W,F",10:10,,TODD,201,,0026,0025
Q,28068,ENGL,301,,03,[W] RHETOR CONVN,3.0,"M,W,F",14:10,,VAND,3,,0026,0023
Q,28076,ENGL,301,,04,[W] RHETOR CONVN,3.0,"TU,TH",10:35,11:50,THOM,24,,0026,0021
Q,28084,ENGL,301,,05,[W] RHETOR CONVN,3.0,"TU,TH",14:50,16:05,AVER,102,,0026,0022
Q,28092,ENGL,301,,06,[W] RHETOR CONVN,3.0,"TU,TH",13:25,14:40,VAND,3,,0026,0022
Q,28100,ENGL,301,,07,[W] RHETOR CONVN,3.0,"M,W,F",10:10,,JSNH,48,,0026,0023
Q,28118,ENGL,301,,08,[W] RHETOR CONVN,3.0,"M,W,F",13:10,,WILS,3,,0026,0020
,10009,A S,101,,01,INTRO A S,3.0,"TU,TH",9:10,,JSNH,C107,MIRANDO,0160,0105
Q,28142,ENGL,302,,01,[W] WRTG ABT LIT,3.0,"M,W,F",10:10,,AVER,8,,0025,0023
Q,28159,ENGL,302,,02,[W] WRTG ABT LIT,3.0,"M,W,F",14:10,,AVER,12,,0025,0020
Q,28167,ENGL,302,,03,[W] WRTG ABT LIT,3.0,"M,W,F",11:10,,TODD,201,,0025,0026
Q,28175,ENGL,302,,04,[W] WRTG ABT LIT,3.0,"TU,TH",10:35,11:50,THOM,201,KENNEDY,0025,0023
,28191,ENGL,305,,01,[H] SHAKESPEARE,3.0,"TU,TH",10:35,11:50,AVER,12,JANKOWSKI,0035,0032
,28233,ENGL,306,,01,[H] SHAKESPEARE,3.0,"TU,TH",13:25,14:40,AVER,12,FAULKNER,0035,0032
,28258,ENGL,309,,01,[H] WOMEN WRITER,3.0,"TU,TH",12:00,13:15,AVER,102,ROMAN,0020,0019
,28282,ENGL,311,,01,[G] AS AMER LIT,3.0,"M,W,F",14:10,,TODD,301,ONG,0020,0021
T,28316,ENGL,323,,01,APPROACHES,3.0,TH,19:15,22,MURW,54,MONROE,0019,0019
,28373,ENGL,335,,01,[H] BIBLE AS LIT,3.0,"M,W,F",13:10,,AVER,106,BRIANS,0020,0017
,10017,A S,101,L,01,INTRO A S,,TU,14:10,17,CLAR,151,,0025,0021
,28415,ENGL,338,,01,[M] IRISH LIT,3.0,"M,W,F",10:10,,AVER,102,HYDE,0035,0024
,28449,ENGL,351,,01,CR WR PROSE,3.0,"TU,TH",13:25,14:40,AVER,104,CHILSON,0020,0019
Q,73106,ENGL,357,,01,MAG EDITING,3.0,"TH,TH",10:35,11:50,COLL,138,CHILSON,0020,0019
,28514,ENGL,368,,01,[H] AMER NOVEL,3.0,"TU,TH",14:50,16:05,AVER,12,SMITH,0035,0020
,28530,ENGL,380,,01,AM LIT/1855,3.0,"M,W,F",11:10,,AVER,104,VONFRANK,0035,0024
,28548,ENGL,381,,01,AM LIT/1916,3.0,"TU,TH",9:10,10:25,AVER,102,BURBICK,0035,0027
T,28563,ENGL,383,,01,CHAUCER/MDVL,3.0,"TU,TH",14:50,16:05,MURW,54,HANLY,0020,0018
,28571,ENGL,384,,01,LIT 16TH CEN,3.0,"TU,TH",12:00,13:15,AVER,12,SCHLEINER,0034,0030
,28597,ENGL,387,,01,ENGL ROM LIT,3.0,"M,W,F",11:10,,BRYN,402,,0035,0035
,66704,ENGL,389,,01,MOD BRIT LIT,3.0,"TU,TH",10:35,11:50,AVER,104,GILLESPIE,0035,0015
,,A S,101,,02,INTRO A S,3.0,"TU,TH",9:10,,JSNH,C107,,0015,0004
Q,28605,ENGL,402,,01,[W] TECH/PRO WRT,3.0,"M,W,F",8:10,,AVER,8,,0026,0023
Q,28613,ENGL,402,,02,[W] TECH/PRO WRT,3.0,"M,W,F",10:10,,AVER,106,,0026,0026
Q,28621,ENGL,402,,03,[W] TECH/PRO WRT,3.0,"M,W,F",13:10,,SLOA,163,,0026,0025
Q,28639,ENGL,402,,04,[W] TECH/PRO WRT,3.0,"M,W,F",9:10,,AVER,102,,0026,0026
Q,28647,ENGL,402,,05,[W] TECH/PRO WRT,3.0,"TU,TH",9:10,10:25,AVER,8,,0025,0025
Q,28654,ENGL,402,,06,[W] TECH/PRO WRT,3.0,"TU,TH",12:00,13:15,AVER,104,,0026,0026
Q,28662,ENGL,402,,07,[W] TECH/PRO WRT,3.0,"TU,TH",13:25,14:40,SLOA,161,,0026,0026
Q,28670,ENGL,402,,08,[W] TECH/PRO WRT,3.0,"TU,TH",10:35,11:50,VAND,3,,0026,0025
Q,28688,ENGL,402,,09,[W] TECH/PRO WRT,3.0,"TU,TH",14:50,16:05,AVER,104,,0026,0021
Q,28696,ENGL,402,,10,[W] TECH/PRO WRT,3.0,"M,W,F",9:10,,AVER,12,,0026,0021
,10801,ACCTG,330,,02,INT ACCT I,3.0,"TU,TH",12:00,13:15,TODD,234,SWEENEY,0048,0039
,10033,A S,101,L,02,INTRO A S,,W,12:10,15,CLAR,151,,0025,0025
Q,28704,ENGL,402,,11,[W] TECH/PRO WRT,3.0,"M,W,F",10:10,,AVER,12,,0026,0026
Q,28712,ENGL,402,,12,[W] TECH/PRO WRT,3.0,"M,W,F",10:10,,KRUG,333,,0026,0026
Q,28738,ENGL,402,,14,[W] TECH/PRO WRT,3.0,"TU,TH",12:00,13:15,VAND,3,,0026,0025
,,ENGL,402,,16,[W] TECH/PRO WRT,3.0,,,,ARR,ARR,,0018,0016
Q,28753,ENGL,403,,01,[W] TECH WRT ESL,3.0,"M,W,F",11:10,,VAND,3,,0021,0020
Q,28761,ENGL,403,,02,[W] TECH WRT ESL,3.0,"TU,TH",12:00,13:15,MURE,229,,0021,0020
,28779,ENGL,409,,01,[H] WOMEN/AM WST,3.0,"TU,TH",12:00,13:15,AVER,106,BURBICK,0025,0019
,28787,ENGL,410,,01,[I] CUL CRT/THRY,3.0,"M,W,F",12:10,,TODD,201,,0008,0008
,66712,ENGL,415,,01,[H] TRAG/COMEDY,3.0,"TU,TH",9:10,10:25,AVER,106,JANKOWSKI,0035,0018
,28795,ENGL,419,,01,[H] 20C NOVEL,3.0,"M,W,F",13:10,,AVER,104,D. HUGHES,0035,0020
,10041,A S,101,L,03,INTRO A S,,W,15:10,18,CLAR,151,,0025,0021
,28811,ENGL,451,,01,CREAT PROSE,3.0,TU,14:50,17:30,AVER,8,,0015,0015
,28837,ENGL,458,,01,SOCIOLINGUIS,3.0,"TU,TH",12:00,13:15,AVER,8,GORDON,0035,0009
,28845,ENGL,470,,01,WEST CULTURE,3.0,"TU,TH",10:35,11:50,AVER,106,KUO,0030,0008
,28852,ENGL,471,,01,[H] CUL POLITICS,3.0,"TU,TH",13:25,14:40,AVER,106,REED,0015,0010
,28894,ENGL,494,,01,[M] AMER WOMEN F,3.0,"TU,TH",9:10,10:25,AVER,12,SMITH,0015,0010
,28910,ENGL,498,,01,INTERNSHIP,V,,,,ARR,ARR,,0030,0002
,28928,ENGL,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0001
,28936,ENGL,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0025,0000
,28944,ENGL,500,,01,ESL WRITING,3.0,"W,TH",19:25,20:40,AVER,8,SILER,0015,0016
,28951,ENGL,501,,01,METH OF COMP,3.0,"M,W,F",10:10,,AVER,110,CONDON,0001,0017
,10058,A S,101,L,04,INTRO A S,,TH,12:10,15,CLAR,151,,0025,0024
,29017,ENGL,512,,01,INTR GRAD ST,3.0,"M,W,F",13:10,,AVER,110,VONFRANK,0001,0012
,66738,ENGL,515,,01,CONTEMP RHET,3.0,"M,W,F",11:10,,TODD,126,VILLANUEVA,0001,0019
,29066,ENGL,527,,01,LIT 18 CENT,3.0,"TU,TH",10:35,11:50,AVER,110,FAULKNER,0001,0010
,29074,ENGL,529,,01,19C AMER LIT,3.0,TH,15:30,18:00,TODD,201,FOWLER,0020,0019
,29082,ENGL,531,,01,ADMIN WR LAB,3.0,,,,ARR,ARR,CONDON,0015,0003
,29249,ENGL,573,,01,SEM AMER LIT,3.0,W,18:00,20:45,AVER,110,ROMAN,0001,0006
,29264,ENGL,580,,01,SEM MED LIT,3.0,"TU,TH",13:25,14:40,AVER,102,HANLY,0001,0014
T,29298,ENGL,597,,01,TP/COMP&RHET,3.0,TU,17:45,20:30,MURW,54,JOHNSON,0001,0009
,29306,ENGL,598,,01,TEACHING APP,1.0,M,12:10,,AVER,110,,0030,0008
,29314,ENGL,598,,02,TEACHING APP,1.0,W,12:10,,AVER,110,,0030,0009
,10066,A S,101,L,05,INTRO A S,,TH,15:10,18,CLAR,151,,0025,0018
,29322,ENGL,598,,03,TEACHING APP,1.0,F,12:10,,AVER,110,,0030,0013
,29330,ENGL,598,,04,TEACHING APP,1.0,,,,ARR,ARR,,0020,0001
,29348,ENGL,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0010,0033
,29355,ENGL,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0003
,29363,ENGL,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0004
,29371,ENGL,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0021
,29389,ENGL,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0039
Q,29397,ENTOM,101,,01,[B] INSECT & PEO,3.0,"M,W,F",11:10,,CLEV,30W,ZACK,0095,0090
Q,29405,ENTOM,343,,01,[M] GEN ENTOM,3.0,"M,W,F",10:10,,FSHN,354,TURNER,0035,0011
,29413,ENTOM,344,,01,[M] GEN ENT LAB,2.0,"TU,TH",13:10,16,FSHN,354,,0020,0007
,10074,A S,166,,01,HORSE MGT LB,1.0,M,13:10,16,HLTP,STB,SEARS,0017,0015
I,72579,ENTOM,445,,01,RESIST MECH,1.0,"M,W,F",10:30,,AGSC,138,EIGENBRODE,0010,0001
,29462,ENTOM,490,,01,SP TOPICS,V,F,10:10,12,FSHN,354,,0010,0000
,29470,ENTOM,490,,02,SP TOPICS,V,,,,ARR,ARR,ZACK,0010,0001
,29488,ENTOM,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,29496,ENTOM,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,72587,ENTOM,499,,03,SP PROBLEMS,V,,,,ARR,ARR,TURNER,0100,0002
,72595,ENTOM,499,,04,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,29504,ENTOM,526,,01,POPUL ANALYS,1.0,,,,ARR,ARR,BERRYMAN,0012,0000
,72603,ENTOM,526,,02,POPUL ANALYS,1.0,"TU,TH",14:30,16,FSHN,164,,0012,0001
,29512,ENTOM,529,,01,PRIN POP DYN,1.0,,,,ARR,ARR,BERRYMAN,0012,0000
,10082,A S,166,,02,HORSE MGT LB,1.0,TH,13:10,16,HLTP,STB,,0017,0017
,72611,ENTOM,529,,02,PRIN POP DYN,1.0,"TU,TH",14:30,16,FSHN,164,,0012,0001
,73122,ENTOM,565,,01,INTEGRATE BC,3.0,"M,W,F",9:10,,FSHN,354,PIPER,0020,0013
I,29603,ENTOM,590,,01,SP TOPICS,V,F,10:10,12,FSHN,354,,0025,0000
,29611,ENTOM,590,,02,SP TOPICS,V,,,,ARR,ARR,SHEPPARD,0010,0001
,72629,ENTOM,590,,03,SP TOPICS,V,,,,ARR,ARR,W. SHEPPARD,0010,0001
,72637,ENTOM,590,,04,SP TOPICS,V,,,,ARR,ARR,,0010,0000
,29629,ENTOM,593,,01,SEMINAR,1.0,M,16:10,,FSHN,354,,0030,0010
,29637,ENTOM,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,29645,ENTOM,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,29652,ENTOM,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0013
,10090,A S,172,,01,DAIRY MGT LB,1.0,TH,14:10,17,CLAR,147,SWAIN,0020,0010
,29660,ENTOM,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0002
,29678,ENTOM,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0005
,68437,ENTRP,375,,01,ELECT COMM,3.0,"TU,TH",9:10,10:25,THOM,21,CHATTERJEE,0001,0001
,68445,ENTRP,375,,02,ELECT COMM,3.0,"M,W,F",11:10,,THOM,24,,0001,0001
,68452,ENTRP,375,,03,ELECT COMM,3.0,"TU,TH",13:25,14:40,FULM,150,,0001,0001
,68460,ENTRP,489,,01,ENTREPR MGT,3.0,"TU,TH",9:10,10:25,TODD,201,HARRIS,0003,0002
,68478,ENTRP,490,,01,[M] ENTREPRENEUR,3.0,"TU,TH",10:35,11:50,TODD,126,ROSE,0010,0006
,,ENTRP,492,,01,SM BUS POL,3.0,"TU,TH",13:25,14:40,JSNT,227,ROSE,0010,0002
,68494,ENTRP,496,,01,SPEC TOPICS,V,,,,ARR,ARR,,0020,0000
,68502,ENTRP,498,,01,INTERNSHIP,V,,,,ARR,ARR,,0020,0000
,10108,A S,174,,01,BEEF COW MGT,1.0,TU,14:10,17,CLAR,147,GASKINS,0026,0013
,68510,ENTRP,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0020,0000
,29686,ES/RP,101,,01,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,BUDD,0018,0017
,29694,ES/RP,101,,02,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0018
,29702,ES/RP,101,,03,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0008
,29710,ES/RP,101,,04,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0000
,29728,ES/RP,101,,05,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0000
,29736,ES/RP,101,,06,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0012
,29744,ES/RP,101,,07,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0010
,29751,ES/RP,101,,08,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0006
,29769,ES/RP,101,,09,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0009
,10116,A S,180,,01,ORIENTATION,1.0,M,15:10,,CLAR,149,MARTIN,0060,0038
,29777,ES/RP,101,,10,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0000
,29785,ES/RP,101,,11,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0002
,29793,ES/RP,101,,12,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0012
,,ES/RP,101,,13,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0008
,29819,ES/RP,101,,14,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0000
,29827,ES/RP,101,,15,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0000
,29835,ES/RP,101,,16,[B] ENV HUM LIFE,4.0,"M,W,F",9:10,,TODD,130,,0018,0013
Q,29983,ES/RP,150,,01,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,BUDD,0014,0007
Q,29991,ES/RP,150,,02,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0011
Q,30007,ES/RP,150,,03,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0007
,10132,A S,198,,01,INTRO AS-HON,3.0,"M,W,F",9:10,,CLAR,122,LEID,0016,0015
Q,30015,ES/RP,150,,04,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0006
Q,30023,ES/RP,150,,05,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0005
Q,30031,ES/RP,150,,06,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0007
Q,30049,ES/RP,150,,07,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0002
Q,30056,ES/RP,150,,08,[Q] NAT SCI/ENVT,3.0,"M,W",10:10,,TODD,430,,0014,0004
,30064,ES/RP,174,,01,INTRO METEOR,3.0,"M,W,F",11:10,,SLOA,46,LAMB,0036,0007
Q,30072,ES/RP,210,,01,ENVIR SYS,3.0,"TU,TH",10:35,11:50,FULM,226,FORD,0050,0025
,30080,ES/RP,301,,01,PLANT RES I,3.0,"TU,TH",13:10,,JSNH,C107,ZAMORA,0005,0000
,30098,ES/RP,301,,02,PLANT RES I,3.0,"TU,TH",13:10,,JSNH,C107,ZAMORA,0005,0000
,30114,ES/RP,311,,01,NAT RES ECON,3.0,"M,W,F",11:10,,TODD,311,WANDSCHNEIDER,0020,0002
,10827,ACCTG,331,,01,INT ACCT II,3.0,"TU,TH",14:50,16:05,TODD,413,FRAKES,0050,0029
,10140,A S,213,,01,APP AN NUTR,3.0,"TU,TH",13:25,14:40,JSNH,C105,NELSON,0060,0014
,30122,ES/RP,335,,01,[M] ENV POLICY,3.0,"TU,TH",13:25,14:40,TODD,404,HINMAN,0047,0030
,82610,ES/RP,385,,01,GIS PRIMER,3.0,"M,W,F",13:30,,MCCL,209,CHANG,0010,0003
,82628,ES/RP,385,,02,GIS PRIMER,3.0,"M,W,F",11:30,,MCCL,209,JANKOWSKI,0010,0004
Q,30155,ES/RP,404,,01,[M] ECOSYSTEM,3.0,"TU,TH",9:10,10:25,TROY,201,FRANZ,0050,0010
I,30163,ES/RP,411,,01,LIMNOLOGY,4.0,"M,W",13:30,15:20,CNR,209,FALTER,0010,0000
,82404,ES/RP,435,,01,RES ENV CONF,4.0,"TU,TH",10:35,11:50,AVER,8,FISKE,0005,0000
,82446,ES/RP,435,L,01,RES ENV CONF,,TU,16:15,19,WILS,6,,0005,0000
,65987,ES/RP,470,,01,AIR GEOMORPH,3.0,"TU,TH",9:10,,JSNH,404,FRAZIER,0006,0000
,65995,ES/RP,470,,02,AIR GEOMORPH,3.0,"TU,TH",9:10,,JSNH,404,FRAZIER,0006,0000
,66001,ES/RP,470,,03,AIR GEOMORPH,3.0,"TU,TH",9:10,,JSNH,404,FRAZIER,0006,0000
,10207,A S,285,,01,ANIM WELFARE,3.0,"M,W,F",11:10,,HULB,23,NEWBERRY,0036,0029
T,30171,ES/RP,471,,01,METEOROLOGY,3.0,"M,W",19:15,20:30,SLOA,46,SHAW-BARCHETT,0010,0000
,30189,ES/RP,472,,01,ECON DEVELOP,3.0,"TU,TH",10:35,11:50,TODD,121,NZIRAMASANGA,0005,0002
,30197,ES/RP,480,,01,RES ECON,3.0,"TU,TH",13:25,14:40,TODD,121,,0010,0000
,30239,ES/RP,490,,01,SP TOPICS,V,,,,ARR,ARR,,0020,0003
,30247,ES/RP,491,,01,SR SEMINAR,1.0,TH,12:10,,TROY,207,FORD,0020,0000
,30254,ES/RP,492,,01,SP TOPICS,1.0,,,,ARR,ARR,,0070,0001
,30262,ES/RP,495,,01,INTERNSHIP,V,,,,ARR,ARR,,0030,0001
,30270,ES/RP,496,,01,COOP INTERN,V,,,,ARR,ARR,,0030,0000
,30288,ES/RP,499,,01,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,30296,ES/RP,499,,02,SP PROBLEMS,V,,,,ARR,ARR,,0100,0000
,10215,A S,285,,02,ANIM WELFARE,3.0,"M,W,F",12:10,,HULB,23,NEWBERRY,0035,0017
,30338,ES/RP,526,,01,POPUL ANALYS,1.0,"TU,TH",14:30,16,FSHN,164,BERRYMAN,0012,0002
,30346,ES/RP,529,,01,PRIN POP DYN,1.0,"TU,TH",14:30,16,FSHN,164,BERRYMAN,0012,0001
,82412,ES/RP,535,,01,RES ENV CONF,4.0,"TU,TH",10:35,11:50,AVER,8,FISKE,0005,0004
,82453,ES/RP,535,L,01,RES ENV CONF,,TU,16:15,19,WILS,6,,0005,0004
I,30361,ES/RP,548,,01,ADV ENVR LAW,3.0,"M,W,F",11:30,,LAW,105,,0015,0000
,30379,ES/RP,555,,01,ENV PLANNING,3.0,"TU,TH",9:10,10:25,THOM,5,YOUNG,0020,0011
T,30411,ES/RP,571,,01,METEOROLOGY,3.0,"M,W",19:15,20:30,SLOA,46,,0010,0000
,30478,ES/RP,590,,01,SP TOPICS,2.0,,,,ARR,ARR,,0020,0007
,30494,ES/RP,591,,01,SP TOPICS,2.0,,,,ARR,ARR,,0025,0000
,30510,ES/RP,593,,01,SEMINR ES/RP,1.0,TU,12:10,,TODD,434,BUDD,0070,0020
Q,10223,A S,313,,01,FEEDS,4.0,"M,W,F",12:10,,BUST,145,FROSETH,0090,0073
,30528,ES/RP,595,,01,INTERNSHIP,V,,,,ARR,ARR,,0030,0000
,30536,ES/RP,596,,01,COOP INTERN,V,,,,ARR,ARR,,0030,0000
,30544,ES/RP,600,,01,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,30551,ES/RP,600,,02,SP PR/IND ST,V,,,,ARR,ARR,,0100,0000
,30569,ES/RP,700,,01,MAST TH EX,V,,,,ARR,ARR,,0100,0015
,30577,ES/RP,702,,01,MAST DIR ST,V,,,,ARR,ARR,,0100,0001
,30585,ES/RP,800,,01,DOCT DISS EX,V,,,,ARR,ARR,,0100,0003
Q,67512,EXSCI,264,,01,FITNESS,3.0,"M,W",13:10,,SGYM,111,KRIEGER,0030,0031
,30601,EXSCI,380,,01,INTR EX PHYS,3.0,"TU,TH",9:10,10:25,SGYM,111,DOLNY,0045,0036
Q,30619,EXSCI,463,,01,PHYS OF EXER,4.0,"M,W,F",9:10,,SGYM,205,BLANK,0015,0015
,10231,A S,313,L,01,FEEDS,,TU,14:10,17,CLAR,172,,0022,0021
Q,30635,EXSCI,470,,01,[M] EX SC LB TC,3.0,TU,10:10,12,SGYM,213A,JOHNSON,0015,0011
Q,30676,EXSCI,491,,01,INTERNSHIP,12.0,,,,ARR,ARR,JOHNSON,0050,0003
,,FIN,325,,01,FINANCE,3.0,"TU,TH",9:10,10:25,TODD,311,TURTLE,0045,0033
,,FIN,325,,02,FINANCE,3.0,"TU,TH",10:35,11:50,TODD,320,TURTLE,0045,0036
,31773,FIN,325,,03,FINANCE,3.0,"M,W,F",11:10,,TODD,430,SCHUMACHER,0070,0071
,31781,FIN,325,,04,FINANCE,3.0,"M,W,F",12:10,,TODD,420,SCHUMACHER,0075,0079
,31799,FIN,325,,05,FINANCE,3.0,"TU,TH",12:00,13:15,TODD,133,OZOCAK,0050,0047
,31807,FIN,325,,06,FINANCE,3.0,"TU,TH",16:15,17:30,TODD,304,WALKER,0030,0027
,66100,FIN,325,,07,FINANCE,3.0,"M,W,F",14:10,,TODD,304,SCHUMACHER,0025,0027
,,FIN,325,,08,FINANCE,3.0,,,,ARR,ARR,,0050,0002
,10249,A S,313,L,02,FEEDS,,W,14:10,17,CLAR,172,,0016,0015
,31815,FIN,409,,01,RE FINANCE,3.0,TU,17:45,19,MURW,54,EPLEY,0018,0001
,31823,FIN,421,,01,FINAN INST,3.0,"TU,TH",13:25,14:40,TODD,334,WHIDBEE,0070,0046
,31849,FIN,425,,01,[M] ADV FIN MGT,3.0,"M,W,F",12:10,,TODD,409,HAN,0045,0030
,31856,FIN,425,,02,[M] ADV FIN MGT,3.0,"M,W,F",14:10,,TODD,409,HAN,0045,0009
,31872,FIN,427,,01,[M] INV SEC ANLY,3.0,"TU,TH",13:25,14:40,TODD,302,SIAS,0046,0017
,31880,FIN,427,,02,[M] INV SEC ANLY,3.0,"TU,TH",9:10,10:25,TODD,301,SIAS,0045,0039
