house_id,overview
89913137,"You will love the size and location of this large 3 level Near West town home with attached two car garage! The first floor offers a large den, office or third bedroom and access to the huge 2 car garage. The second floor will impress with an upgraded eat-in kitchen with generous counter space, huge living space and half bath. The third level rounds out this perfect city home out with 2 beds and 2 baths! Additional ground-level patio is great for grilling and entertaining. Easy walking distance to Rush,UIC Medical Center, The West Loop, The Blue Line, The Fulton Market, The United Center, 294 expressway and tons more! Great value, space and room to grow into.Read more"
20795967,"This 1017 square foot condo home has 2 bedrooms and 2.0 bathrooms. This home is located at 1233 N Laurel Ave APT 104, West Hollywood, CA 90046.Read more"
62629095,"OPEN HOUSE SATURDAY OCT 10 FROM 11-2. Hidden gem in Fleming Island. Home nestled off of Old Hard Rd in Admirals Inlet. This is a spacious 4 bedroom 2 bath home, with a Bonus room upstairs. Home features new hardwood floors throughout common areas and master bedroom, as well as new carpet in the remaining three bedrooms and upstairs bonus room. Enjoy Fleming Island living with NO CDD and low HOA fees.Read more"
63790467,"It is a rare opportunity in the Village Walk Complex. The property is within walking distance to downtown Lemon Grove. This property extends features such as an overside balcony and inside a gated community, swimming pool, exercise room, and BBQ. It is a highly sought one-bedroom-unit in the complex and hardly offers to the market. The Unit has one assigned carport. The Unit is within 5 min walking distance from Trolly station. It is only a few minutes away from an exit from I-94 and a serene neighborhood. An excellent opportunity for investors for stable rental income and property appreciation.Read more"
26994444,"Walk into this beautifully updated bright and open home that still kept its charm with detailed crown molding and chair rail. The outdoor space is where you will spend most of your time with a pool, fire pit, and lovely sitting area looking onto the golf course. This home sits on the 13th tee box of the ClubCorp managed Brookhaven Country Club Masters Course. Walking distance to jogging trails and parks, and close to Farmers Branch Community Recreation Center. You will get a real sense of community joining in all the events or even grab your golf cart and join in the holiday parade! Custom made shades for windows, custom pool gate, and a flex space for your office or play room, this home truly has everything.Read more"
26943888,"Beautifully updated, meticulously maintained home on quiet cul-de-sac in the very desirable Country Villas of Carrollton.  Updates include: new roof (2019), new flooring including carpet in bedrooms and porcelain wood plank in other areas, updated bathrooms, all new PVC plumbing, and custom drainage system (perimeter of property).  The one story floor plan with 3 bedrooms and 2 baths is functional and desirable.  HOA dues are reasonable and cover lawn maintenance and sprinklers.  Access to community pool, club house, gym, and tennis courts provides desirable amenities in this peaceful living environment. 2020-10-09Read more"
19608428,"Warm and welcoming Santa Clara townhome! This spacious 3 bedroom, 2.5 baths, 1885 sq. ft. end unit home is nicely update throughout! Home features an open floor plan, vaulted ceiling, A/C, newer kitchen cabinets, quartz countertops with breakfast bar, full backsplash, newer linoleum flooring and carpet. All baths completely remodeled. Guest bath upstairs has a deep soaker tub and master has a spacious walk in shower with sit-in bench. Good sized private front and backyard. Balcony off master bedroom. No neighbors at back and community pool next door with private entrance! You will love this private tree lined street and community!Read more"
104456605,"Downtown living with and uptown attitude. Located 2 blocks from the Capitol Square, near the Overture Center, dinning, entertainment, grocery store and parking ramp for quests. This 4th floor unit offers the wonderful convenience of your parking space also on the 4th level of parking ramp with straight path into the building right to your condo. Storage unit is right across hallway also. Beautiful wood floors, Stainless steel appliances, granite counter with perfect breakfast bar and in unit laundry. Master suite has amazing jetted bathtub, walk in closet and access to west facing balcony to enjoy the sunsets. Parking stall is #4044Read more"
20788517,"Top floor, light and bright corner unit with treetop views in central West Hollywood. Ideally located a short distance from The Sunset Strip, bustling Hollywood with its ever expanding skyline and new Netflix campus and the massive LACMA revitalization and expansion. New flooring and paint throughout. Bathroom with shower and separate soaking tub with period tilework. Abundant closet space and storage. Close to restaurants and shops on Melrose and Santa Monica Blvd and two neighborhood parks. Low HOA dues.Read more"
122064192,"Escape the confines of typical city living in this wonderful urban oasis designed in 1904 by famous San Francisco architect,  Conrad Meussdorffer, and redesigned by Riaz Taplin in 2013. Set in a stunning Russian Hill location perfectly situated to catch amazing Bay views from the sunken living room (with fireplace) or the expansive deck, which spans the entire width of the property, you can find your solitude in the private (exclusive use) garden, or walk the hills of one of San Francisco's quintessential neighborhoods just out your door.  This unit features 2 bed, 2 bath, parking, huge view deck, backyard, HW, FP, master bedroom w/ en suite bathroom, WD, Open designer Kitchen w/ bar seating, updated appliances, and low HOAs.Read more"
153249692,"This 2468 square foot multi family home has 0 bedrooms and 0.0 bathrooms. This home is located at 875 Madison St, Santa Clara, CA 95050.Read more"
89237737,"City skyline views from one of the largest 2BR/2BA condos at The Potrero! This light and bright, corner unit boasts an open floor plan and the ideal layout with split bedrooms. Recent upgrades include custom closet organizers, glass tile kitchen backsplash, wide plank wood floors, light fixtures, and fresh new finishes throughout. Master suite features dual sinks and walk-in closet. Unit includes independent parking in secured garage. Common area amenities include gym, pilates room, rooftop deck with views and lush courtyards. Easy access to Whole Foods!Read more"
54535555,"Impressive and sun drenched 2 bedroom and 1.5 bath duplex up unit with townhouse like living in the Tri-Taylor neighborhood.  Condo features 2 levels of living and private 1 car attached garage with custom storage and additional exterior parking space.  Main level has an open floorplan.  Living room overlooks bright and sunny courtyard, with gas fireplace and custom built media center.  Spacious kitchen with 42"" maple cabinets, granite counters and breakfast bar off dining area, which makes the ideal home for entertaining.  2nd level features in unit laundry, 2 spacious and bright bedrooms with new carpet and closet organizers, full bath with soaking tub, linen closet and dual vanity.  Condo has direct access to limited common area roof top.  Buyers can build a roof deck and enjoy spectacular city skyline views. Building has brand new roof and condo has new central air unit.   Building is a 5 minute walk to Western Ave Blue Line ""L"" stop and bus stops.  Conveniently located near Taylor St dining, UIC,  Medical District,  I290 & I90 expressways, West Loop, minutes to downtown and more.  This property is eligible under the Freddie Mac First Look Initiative through 11/1/2020 for owner occupied purchasers.Read more"
26907572,"Super cute, freshly updated 3 bedroom! You will love the light & bright kitchen with beautiful granite counter tops, subway tile backsplash, ceramic tile floors and stainless steel appliances! Your family will enjoy the living area with cozy fireplace this fall. The exterior and interior of this home has been freshly painted and bathrooms have been updated. There are vinyl wood looking floors in the living area and all the bedrooms and ceramic tile in kitchen, dining and bathrooms.  There is a nice backyard with privacy wood fence that would make a great space for pets, a playscape for children or entertaining friends and family. Move-in ready! Not eligible for FHA financing due to 90 day rule.Read more"
