Dataset,Column,Label,Reference,Domain,Sample
Person/Address.csv,SID,StateProvince.StateProvinceID,Person/StateProvince.csv#SPID,,"[9, 79, 7, 9, 9]"
Person/AddressType.csv,ATypeID,AddressType.AddressTypeID,,,"[5, 6, 4, 1, 3]"
Person/AddressType.csv,ATChangeDate,AddressType.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Person/AddressType.csv,Type,AddressType.Name,,,"['Billing', 'Archive', 'Main Office', 'Primary', 'Shipping']"
Person/AddressType.csv,ATRGuid,AddressType.rowguid,,,"['B29DA3F8-19A3-47DA-9DAA-15C84F4A83A5', 'A67F238A-5BA2-444B-966C-0467ED9C427F', 'B84F78B1-4EFE-4A0E-8CB7-70E9F112F886', '41BC2FF6-F0FC-475F-8EB9-CEC0805AA0F2', '24CB3088-4345-47C4-86C5-17B535133D1E']"
Person/BusinessEntity.csv,bId,BusinessEntity.BusinessEntityID,,,"[5761, 17535, 4300, 8495, 3942]"
Person/BusinessEntity.csv,ModDate,BusinessEntity.ModifiedDate,,,"['2017-12-13 13:24:54.160', '2017-12-13 13:42:29.880', '2017-12-13 13:22:19.443', '2017-12-13 13:42:40.440', '2017-12-13 13:22:30.897']"
Person/BusinessEntity.csv,rId,BusinessEntity.rowguid,,,"['BEE5CAAA-E9F4-470B-BF17-82ECB5B267E3', '66EC645B-C286-472A-8A8E-CA0784140F67', '34D8E19A-F7D5-4C5A-B4A4-89778A40EB38', '60FB9637-A0CA-42DB-BF6B-FAD13B406B90', '42391A78-303F-4543-AA13-E04C1E24CC7B']"
Person/BusinessEntityAddress.csv,aId,Address.AddressID,Person/Address.csv#AID,,"[13414, 16988, 20889, 25626, 25232]"
Person/BusinessEntityAddress.csv,aTypeId,AddressType.AddressTypeID,Person/AddressType.csv#ATypeID,,"[2, 2, 3, 2, 2]"
Person/BusinessEntityAddress.csv,bId,BusinessEntity.BusinessEntityID,Person/BusinessEntity.csv#bId,,"[2891, 20706, 16797, 4998, 1702]"
Person/BusinessEntityAddress.csv,ModDate,BusinessEntityAddress.ModifiedDate,,,"['2013-05-27 00:00:00.000', '2013-09-12 00:00:00.000', '2014-06-29 00:00:00.000', '2013-07-10 00:00:00.000', '2013-06-14 00:00:00.000']"
Person/BusinessEntityAddress.csv,rId,BusinessEntityAddress.rowguid,,,"['95CF8E92-EC2A-4BB4-8546-9E9151DD8DC4', 'B5AA3B2F-7830-4C1F-B1B0-11031C9A644B', '02015112-A009-4477-8E2F-1E4CDD0F1ED9', 'BA4A113D-988E-4E2B-B9E9-7EEF7C989BF1', '808C3A47-EE4B-447F-8FC2-86764AC299BB']"
Person/BusinessEntityContact.csv,bId,BusinessEntity.BusinessEntityID,Person/BusinessEntity.csv#bId,,"[1478, 292, 1092, 1616, 1106]"
Person/BusinessEntityContact.csv,cTypeId,ContactType.ContactTypeID,Person/ContactType.csv#CTypeID,,"[19, 14, 14, 11, 15]"
Person/BusinessEntityContact.csv,ModDate,BusinessEntityContact.ModifiedDate,,,"['2017-12-13 13:21:59.773', '2017-12-13 13:21:17.617', '2017-12-13 13:21:23.490', '2017-12-13 13:21:15.930', '2017-12-13 13:21:13.460']"
Person/BusinessEntityContact.csv,PersonId,Person.BusinessEntityID,Person/Person.csv#BusEntID,,"[1163, 919, 1325, 1597, 1169]"
Person/BusinessEntityContact.csv,rId,BusinessEntityContact.rowguid,,,"['3F34DD3E-B7D5-4E44-A44C-D85B06299EDD', '61FA9306-AD9D-444A-8D6B-D05658602BF7', '13B7F876-A60D-4C93-8C27-EA9DDD201DEF', '36DD5D8E-4E57-4C2A-9F53-77917BA3392E', '69A75DAA-3099-4678-B9BC-38BFF117172A']"
Person/ContactType.csv,CTypeID,ContactType.ContactTypeID,,,"[11, 18, 10, 2, 5]"
Person/ContactType.csv,ContactTypeMDate,ContactType.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Person/ContactType.csv,ContactName,ContactType.Name,,,"['International Marketing Manager', 'Marketing Representative', 'Purchasing Agent', 'Assistant Sales Agent', 'Sales Manager']"
Person/CountryRegion.csv,CRCode,CountryRegion.CountryRegionCode,,,"['ES', 'PS', 'KN', 'TW', 'GQ']"
Person/CountryRegion.csv,CRMdate,CountryRegion.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Person/CountryRegion.csv,CRName,CountryRegion.Name,,,"['Togo', 'Slovenia', 'San Marino', 'Saint Helena', 'Rwanda']"
Person/EmailAddress.csv,BusinessEntId,Person.BusinessEntityID,Person/Person.csv#BusEntID,,"[15918, 14515, 4189, 12453, 178]"
Person/EmailAddress.csv,EAddress,EmailAddress.EmailAddress,,,"['angela9@adventure-works.com', 'kaitlyn72@adventure-works.com', 'logan24@adventure-works.com', 'spencer25@adventure-works.com', 'donna0@adventure-works.com']"
Person/EmailAddress.csv,EmailId,EmailAddress.EmailAddressID,,,"[2033, 3328, 6014, 2865, 1070]"
Person/EmailAddress.csv,ModifDate,EmailAddress.ModifiedDate,,,"['2012-05-20 00:00:00.000', '2013-08-02 00:00:00.000', '2011-09-12 00:00:00.000', '2012-02-19 00:00:00.000', '2014-05-30 00:00:00.000']"
Person/EmailAddress.csv,rguid,EmailAddress.rowguid,,,"['D68570F1-ADAC-47CD-88C2-F947426AFE8C', '1A29F129-1B58-473D-A526-B4C2D4C2575C', '25DCCCD2-4E3E-46BE-B84B-5C2B251137B7', '1B86D617-9AFB-4619-B697-64857A6810DD', '1F46A9E7-77AA-45BE-B50F-40F150AAD654']"
Person/Password.csv,BusinessEntId,Person.BusinessEntityID,Person/Person.csv#BusEntID,,"[13101, 18288, 14413, 2392, 6510]"
Person/Password.csv,ChangedDate,Password.ModifiedDate,,,"['2014-04-19 00:00:00.000', '2012-09-20 00:00:00.000', '2011-11-23 00:00:00.000', '2014-02-16 00:00:00.000', '2012-08-10 00:00:00.000']"
Person/Password.csv,PasswdHash,Password.PasswordHash,,,"['OPdlLzZR5LxC9UNrxu8Rga05Qxpkfw5RuLaSPY29Anc=', 'OEhMqurx6J+OFi1RyUU9uTYEK+5ofxeVDCvHR0lQfyk=', 'UEoPPatj0YgZGVnHHRsvRUhOfYmc+xS1V9/n8MnBo+Y=', '6RU+UMCQ+lqg/wRxVeb3MxCWsJq3e6WOfdfw/DvIb70=', 'BKE2mGoleJvrXr8L0gpSr09vfeABcKqrccaYBHpvDl4=']"
Person/Password.csv,PasswdSalt,Password.PasswordSalt,,,"['qz22h6c=', '4bMMRtg=', 'sjKIIVU=', '8gSBHIU=', 'vL9IMRI=']"
Person/Password.csv,rwGuid,Password.rowguid,,,"['C4EE0131-A4EE-4EE7-BE9B-51E25F24B31D', '059F88B4-B851-4FA7-8A6F-2270309DB775', 'F478AA9A-1F07-4895-92E0-9B0F26624DE1', 'CFD0B335-2E3B-475A-A584-08803B18041B', '7BEDA738-2239-4989-9430-1BC31960D8F5']"
Person/Person.csv,AddContInfo,Person.AdditionalContactInfo,,,"['<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional phone numbers.<act:mobile><act:number>750-555-8888</act:number><act:SpecialInstructions>If customer is not at work, call<act:telephoneNumber><act:number>222-555-4444</act:number></act:telephoneNumber></act:SpecialInstructions></act:mobile>Customer uses these two additional email addresses.<act:eMail><act:eMailAddress>Customer4@sample.com</act:eMailAddress></act:eMail><act:eMail><act:eMailAddress>Customer4@contoso.com</act:eMailAddress><act:SpecialInstructions>This is secondary email address.</act:SpecialInstructions></act:eMail><crm:ContactRecord date=""2002-01-01Z"">Customer is expanding his sports and recreation business. Sales is negotiating large sales order with this customer. We called Joe at<act:mobile><act:number>750-555-8888</act:number></act:mobile>We are still working on competitive pricing. Looks promising, but we need additional marketing support to wrap this up.</crm:ContactRecord></AdditionalContactInfo>', '<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">These are additional phone and pager numbers for the customer.<act:telephoneNumber><act:number>206-555-2222</act:number><act:SpecialInstructions>On weekends, contact the manager at this number.</act:SpecialInstructions></act:telephoneNumber><act:telephoneNumber><act:number>206-555-1234</act:number></act:telephoneNumber><act:pager><act:number>206-555-1244</act:number><act:SpecialInstructions>Do not page between 9:00 a.m. and 5:00 p.m.</act:SpecialInstructions></act:pager>Customer provided this additional home address.<act:homePostalAddress><act:Street>P.O Box 5</act:Street><act:City>Edmonds</act:City><act:StateProvince>WA</act:StateProvince><act:PostalCode>98431</act:PostalCode><act:CountryRegion>USA</act:CountryRegion><act:SpecialInstructions>This is an alternative address for billing only.</act:SpecialInstructions></act:homePostalAddress><act:eMail><act:eMailAddress>Joe@sample.com</act:eMailAddress><act:SpecialInstructions>Do not send e-mail for urgent issues. Use telephone instead.</act:SpecialInstructions></act:eMail><crm:ContactRecord date=""2001-07-02Z"">Sales contacted this customer to explain new pricing.</crm:ContactRecord></AdditionalContactInfo>', '<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes""><crm:ContactRecord date=""2002-09-02Z"">Marketing called this customer. Customer provided this phone number for follow-up questions.<act:telephoneNumber><act:number>305-555-8888</act:number><act:SpecialInstructions>If no answer, try this pager number.<act:pager><act:number>308-555-3678</act:number></act:pager></act:SpecialInstructions></act:telephoneNumber> and this mobile number<act:mobile><act:number>308-555-4888</act:number></act:mobile></crm:ContactRecord></AdditionalContactInfo>', '<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional email address.<act:eMail><act:eMailAddress>Customer6@sample.com</act:eMailAddress></act:eMail><crm:ContactRecord date=""2002-07-01Z"">Customer called us. Interested in the new Touring models.</crm:ContactRecord></AdditionalContactInfo>', '<AdditionalContactInfo xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactInfo"" xmlns:crm=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactRecord"" xmlns:act=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/ContactTypes"">Additional home and mobile phone numbers:<act:telephoneNumber><act:number>253-555-4689</act:number></act:telephoneNumber><act:mobile><act:number>253-555-4878</act:number></act:mobile></AdditionalContactInfo>']"
Person/Person.csv,BusEntID,Person.BusinessEntityID,,,"[10845, 6619, 5910, 12070, 17787]"
Person/Person.csv,Demo,Person.Demographics,,,"['<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-23.52</TotalPurchaseYTD><DateFirstPurchase>2004-01-24Z</DateFirstPurchase><BirthDate>1958-03-02Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Management</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>4</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>', '<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>563.18</TotalPurchaseYTD><DateFirstPurchase>2004-05-18Z</DateFirstPurchase><BirthDate>1967-11-12Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>0-25000</YearlyIncome><Gender>M</Gender><TotalChildren>1</TotalChildren><NumberChildrenAtHome>1</NumberChildrenAtHome><Education>Partial College</Education><Occupation>Manual</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>', '<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>120.055</TotalPurchaseYTD><DateFirstPurchase>2002-07-24Z</DateFirstPurchase><BirthDate>1972-10-02Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>75001-100000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>5</NumberChildrenAtHome><Education>High School</Education><Occupation>Management</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>3</NumberCarsOwned><CommuteDistance>10+ Miles</CommuteDistance></IndividualSurvey>', '<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>-69.99</TotalPurchaseYTD><DateFirstPurchase>2004-05-04Z</DateFirstPurchase><BirthDate>1959-10-03Z</BirthDate><MaritalStatus>M</MaritalStatus><YearlyIncome>50001-75000</YearlyIncome><Gender>F</Gender><TotalChildren>4</TotalChildren><NumberChildrenAtHome>3</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>1</HomeOwnerFlag><NumberCarsOwned>0</NumberCarsOwned><CommuteDistance>2-5 Miles</CommuteDistance></IndividualSurvey>', '<IndividualSurvey xmlns=""http://schemas.microsoft.com/sqlserver/2004/07/adventure-works/IndividualSurvey""><TotalPurchaseYTD>1660.98</TotalPurchaseYTD><DateFirstPurchase>2004-05-18Z</DateFirstPurchase><BirthDate>1965-07-05Z</BirthDate><MaritalStatus>S</MaritalStatus><YearlyIncome>25001-50000</YearlyIncome><Gender>F</Gender><TotalChildren>0</TotalChildren><NumberChildrenAtHome>0</NumberChildrenAtHome><Education>Bachelors </Education><Occupation>Professional</Occupation><HomeOwnerFlag>0</HomeOwnerFlag><NumberCarsOwned>1</NumberCarsOwned><CommuteDistance>0-1 Miles</CommuteDistance></IndividualSurvey>']"
Person/Person.csv,EmailPromo,Person.EmailPromotion,,,"[2, 0, 0, 0, 0]"
Person/Person.csv,FName,Person.FirstName,,,"['Ivan', 'Jordan', 'Teresa', 'Angela', 'Wyatt']"
Person/Person.csv,LName,Person.LastName,,,"['Michaels', 'He', 'Romero', 'Clark', 'Walker']"
Person/Person.csv,MName,Person.MiddleName,,,"['L', 'G', 'K', 'R', 'C']"
Person/Person.csv,PerModDate,Person.ModifiedDate,,,"['2013-10-15 00:00:00.000', '2013-08-05 00:00:00.000', '2013-01-17', '2014-01-09', '2014-04-14 00:00:00.000']"
Person/Person.csv,PerNameStyle,Person.NameStyle,,,"[False, False, False, False, False]"
Person/Person.csv,PerType,Person.PersonType,,,"['IN', 'IN', 'IN', 'IN', 'IN']"
Person/Person.csv,PersonGUID,Person.rowguid,,,"['B1334269-24FE-4144-9D63-BBC250EC251B', '908BB819-0945-4CFB-9F57-95D9A04602C9', '58812A81-8A0D-4EA6-B6F3-E2C5693F31BF', 'D01167F7-DD26-4956-B410-18909B9C4E7C', '4A034BC6-6113-41EA-9063-E79690E3EA6A']"
Person/Person.csv,SufxName,Person.Suffix,,,"['II', 'Jr.', 'PhD', 'Jr.', 'Jr.']"
Person/Person.csv,PersonTitle,Person.Title,,,"['Ms.', 'Mr.', 'Ms.', 'Mr.', 'Ms.']"
Person/PersonPhone.csv,BusEntID,Person.BusinessEntityID,Person/Person.csv#BusEntID,,"[3875, 7328, 14640, 799, 4465]"
Person/PersonPhone.csv,ChangedDate,PersonPhone.ModifiedDate,,,"['2014-06-18 00:00:00.000', '2011-12-24 00:00:00.000', '2014-05-14 00:00:00.000', '2013-10-10 00:00:00.000', '2013-09-18 00:00:00.000']"
Person/PersonPhone.csv,TelephoneNumber,PersonPhone.PhoneNumber,,,"['950-555-0111', '1 (11) 500 555-0194', '290-555-0145', '948-555-0140', '456-555-0174']"
Person/PersonPhone.csv,PersonPhoneNumTypeId,PhoneNumberType.PhoneNumberTypeID,Person/PhoneNumberType.csv#PhoneNumTypId,,"[2, 2, 2, 2, 1]"
Person/PhoneNumberType.csv,PhoneModDate,PhoneNumberType.ModifiedDate,,,"['2017-12-13 13:19:22.273', '2017-12-13 13:19:22.273', '2017-12-13 13:19:22.273']"
Person/PhoneNumberType.csv,PName,PhoneNumberType.Name,,,"['Cell', 'Home', 'Work']"
Person/PhoneNumberType.csv,PhoneNumTypId,PhoneNumberType.PhoneNumberTypeID,,,"[1, 2, 3]"
Person/StateProvince.csv,CrCode,CountryRegion.CountryRegionCode,Person/CountryRegion.csv#CRCode,,"['US', 'FR', 'AU', 'CA', 'FR']"
Person/StateProvince.csv,IsStateProvinceFlag,StateProvince.IsOnlyStateProvinceFlag,,,"[False, False, False, True, False]"
Person/StateProvince.csv,ModDate,StateProvince.ModifiedDate,,,"['2014-02-08 10:17:21.587', '2008-04-30 00:00:00.000', '2008-04-30 00:00:00.000', '2008-04-30 00:00:00.000', '2008-04-30 00:00:00.000']"
Person/StateProvince.csv,StateProvinceName,StateProvince.Name,,,"['Orne', 'Lot', 'Iowa', 'Meuse', 'Hérault']"
Person/StateProvince.csv,rGuid,StateProvince.rowguid,,,"['29691831-ACED-46F8-BAD2-A8C914B4F9F4', '6E1792B5-D021-47B1-98FC-9D60F46F3400', 'BABCE9D8-A133-4195-875F-1E65E48844C9', '16274DF0-6F05-43A6-BC18-AD171017A1EB', '4E2BC5A5-0C3E-421B-BE18-5D79B4A7C0D0']"
Person/StateProvince.csv,SPCode,StateProvince.StateProvinceCode,,,"['74 ', 'NJ ', '75 ', 'SA ', '11 ']"
Person/StateProvince.csv,SPID,StateProvince.StateProvinceID,,,"[148, 91, 16, 163, 152]"
Person/StateProvince.csv,tId,SalesTerritory.TerritoryID,Sales/SalesTerritory.csv#SalesTerrId,,"[7, 7, 9, 7, 7]"
Production/BillOfMaterials.csv,Bid,BillOfMaterials.BillOfMaterialsID,,,"[2653, 22, 581, 795, 2480]"
Production/BillOfMaterials.csv,BomLvl,BillOfMaterials.BOMLevel,,,"[1, 1, 2, 1, 2]"
Production/BillOfMaterials.csv,cId,Product.ProductID,Production/Product.csv#ProdID,,"[326, 324, 809, 327, 939]"
Production/BillOfMaterials.csv,eDate,BillOfMaterials.EndDate,,,"['2010-11-14', '2010-05-17', '2010-05-03', '2010-11-14', '2010-08-18']"
Production/BillOfMaterials.csv,ModDate,BillOfMaterials.ModifiedDate,,,"['2010-07-22', '2010-06-05', '2010-08-18', '2010-02-18', '2010-05-12']"
Production/BillOfMaterials.csv,PAssemblyQt,BillOfMaterials.PerAssemblyQty,,,"[1.0, 2.0, 1.0, 2.0, 2.0]"
Production/BillOfMaterials.csv,PassemblyId,Product.ProductID,Production/Product.csv#ProdID,,"[902.0, 807.0, 958.0, 970.0, 797.0]"
Production/BillOfMaterials.csv,sDate,BillOfMaterials.StartDate,,,"['2010-09-15', '2010-07-08', '2010-03-04', '2010-03-18', '2010-12-23']"
Production/BillOfMaterials.csv,uMCode,UnitMeasure.UnitMeasureCode,Production/UnitMeasure.csv#uMCode,,"['EA ', 'EA ', 'EA ', 'EA ', 'EA ']"
Production/Culture.csv,CultId,Culture.CultureID,,,"['fr    ', 'th    ', 'ar    ', '      ', 'he    ']"
Production/Culture.csv,CultMDate,Culture.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Production/Culture.csv,CultName,Culture.Name,,,"['Hebrew', 'Chinese', 'Thai', 'English', 'French']"
Production/Document.csv,DocuChngNo,Document.ChangeNumber,,,"[11, 0, 0, 28, 55]"
Production/Document.csv,DocLvl,Document.DocumentLevel,,,"[2, 1, 2, 2, 2]"
Production/Document.csv,DocSummary,Document.DocumentSummary,,,"['It is important that you maintain your bicycle and keep it in good repair. Detailed repair and service guidelines are provided along with instructions for adjusting the tightness of the suspension fork.\r\r\n\r\r\n', 'Guidelines and recommendations for lubricating the required components of your Adventure Works Cycles bicycle. Component lubrication is vital to ensuring a smooth and safe ride and should be part of your standard maintenance routine. Details instructions are provided for each bicycle component requiring regular lubrication including the frequency at which oil or grease should be applied. \r\r\n', 'Reflectors are vital safety components of your bicycle. Always ensure your front and back reflectors are clean and in good repair. Detailed instructions and illustrations are included should you need to replace the front reflector or front reflector bracket of your Adventure Works Cycles bicycle.\r\r\n\r\r\n', 'Detailed instructions for replacing pedals with Adventure Works Cycles replacement pedals.  Instructions are applicable to all Adventure Works Cycles bicycle models and replacement pedals. Use only Adventure Works Cycles parts when replacing worn or broken components. \r\r\n', 'Worn or damaged seats can be easily replaced following these simple instructions.  Instructions are applicable to these  Adventure Works Cycles models: Mountain 100 through Mountain 500. Use only Adventure Works Cycles parts when replacing worn or broken components. \r\r\n\r\r\n']"
Production/Document.csv,DocuFileE,Document.FileExtension,,,"['.doc', '.doc', '.doc', '.doc', '.doc']"
Production/Document.csv,DocuFileN,Document.FileName,,,"['Seat Assembly.doc', 'Repair and Service Guidelines.doc', 'Front Reflector Bracket and Reflector Assembly 3.doc', 'Crank Arm and Tire Maintenance.doc', 'Lubrication Maintenance.doc']"
Production/Document.csv,DocFF,Document.FolderFlag,,,"[False, True, False, False, False]"
Production/Document.csv,ChangedDate,Document.ModifiedDate,,,"['2013-05-30 00:00:00.000', '2013-04-30 00:00:00.000', '2013-05-30 00:00:00.000', '2017-12-13 13:58:03.977', '2017-12-13 13:58:04.007']"
Production/Document.csv,DocOwr,Employee.BusinessEntityID,HumanResources/Employee.csv#BusEntId,,"[220, 220, 217, 219, 217]"
Production/Document.csv,DocuRvsn,Document.Revision,,,"[0, 0, 1, 0, 2]"
Production/Document.csv,r_guid,Document.rowguid,,,"['79D41FE8-39D7-4591-9A05-285A3E1AAFCB', '7ED4DEF5-D5BB-4818-8748-5BB5F8315FA2', '27CF33AF-C338-4842-966C-75CA11AAA6A3', 'F4F544AE-381A-4323-9A59-F5A629E21F46', '26A266F1-1D23-40E2-AF48-6AB8D954FE37']"
Production/Document.csv,DocuStatus,Document.Status,,,"[3, 2, 2, 2, 1]"
Production/Document.csv,DocTitle,Document.Title,,,"['Seat Assembly', 'Training Wheels 2', 'Front Reflector Bracket and Reflector Assembly 3', 'Crank Arm and Tire Maintenance', 'Lubrication Maintenance']"
Production/Illustration.csv,Diag,Illustration.Diagram,,,
Production/Illustration.csv,IllstrtnId,Illustration.IllustrationID,,,"[3, 4, 5, 6, 7]"
Production/Illustration.csv,ModDate,Illustration.ModifiedDate,,,"['2014-01-09 13:06:11.780', '2014-01-09 13:06:11.903', '2014-01-09 13:06:11.950', '2014-01-09 13:06:12.043', '2014-01-09 13:06:12.080']"
Production/Location.csv,Availblty,Location.Availability,,,"[0.0, 0.0, 108.0, 80.0, 120.0]"
Production/Location.csv,CostRate,Location.CostRate,,,"[0.0, 0.0, 0.0, 0.0, 12.25]"
Production/Location.csv,Locationidentifier,Location.LocationID,,,"[6, 5, 45, 40, 60]"
Production/Location.csv,ModDate,Location.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Production/Location.csv,LocationName,Location.Name,,,"['Paint Shop', 'Miscellaneous Storage', 'Debur and Polish', 'Sheet Metal Racks', 'Final Assembly']"
Production/Product.csv,PClass,Product.Class,,,"['M ', 'M ', 'M ', 'H ', 'H ']"
Production/Product.csv,PColor,Product.Color,,,"['Black', 'Black', 'Black', 'Black', 'Yellow']"
Production/Product.csv,DaysToMfg,Product.DaysToManufacture,,,"[0, 0, 4, 1, 1]"
Production/Product.csv,DiscontdDate,Product.DiscontinuedDate,,,[]
Production/Product.csv,FinGoodsFlg,Product.FinishedGoodsFlag,,,"[False, True, False, False, False]"
Production/Product.csv,ProductListPrice,Product.ListPrice,,,"[3374.99, 1349.6, 0.0, 21.49, 52.64]"
Production/Product.csv,ProMakeFlg,Product.MakeFlag,,,"[False, True, False, True, True]"
Production/Product.csv,ChangedDate,Product.ModifiedDate,,,"['2014-02-08 10:01:36.827', '2014-02-08 10:01:36.827', '2014-02-08 10:01:36.827', '2014-02-08 10:01:36.827', '2014-02-08 10:01:36.827']"
Production/Product.csv,ProName,Product.Name,,,"['Paint - Black', 'Road Tire Tube', 'HL Mountain Tire', 'Mountain-100 Silver, 42', 'LL Mountain Frame - Silver, 42']"
Production/Product.csv,ProdID,Product.ProductID,,,"[413, 804, 901, 342, 875]"
Production/Product.csv,PLine,Product.ProductLine,,,"['R ', 'M ', 'T ', 'M ', 'R ']"
Production/Product.csv,ProdModelID,ProductModel.ProductModelID,Production/ProductModel.csv#PMID,,"[110.0, 23.0, 35.0, 7.0, 9.0]"
Production/Product.csv,ProNum,Product.ProductNumber,,,"['RW-R820', 'FR-R92R-56', 'HJ-5811', 'MS-0253', 'PK-7098']"
Production/Product.csv,ProdSubCatID,ProductSubcategory.ProductSubcategoryID,Production/ProductSubcategory.csv#ProductSubcatId,,"[12.0, 1.0, 12.0, 28.0, 10.0]"
Production/Product.csv,ProdReorderPt,Product.ReorderPoint,,,"[75, 750, 375, 750, 750]"
Production/Product.csv,ProdRowGuid,Product.rowguid,,,"['D7B1D161-182E-44F6-A9FF-9C1EBA76613B', '912B03EA-4447-48C8-85DA-09B80AB26340', '237B16D9-53F2-4FD4-BEFE-48209E57AEC3', '2536E3B2-D4DA-49E6-965A-F612C2C8914F', 'AED1C9C4-C139-45D2-B38E-0A0A9F518665']"
Production/Product.csv,ProductSafetyStockLevel,Product.SafetyStockLevel,,,"[500, 500, 500, 100, 1000]"
Production/Product.csv,SellEndDt,Product.SellEndDate,,,"['2013-05-29 00:00:00.000', '2013-05-29 00:00:00.000', '2013-05-29 00:00:00.000', '2013-05-29 00:00:00.000', '2012-05-29 00:00:00.000']"
Production/Product.csv,SellStDt,Product.SellStartDate,,,"['2008-04-30 00:00:00.000', '2008-04-30 00:00:00.000', '2011-05-31 00:00:00.000', '2008-04-30 00:00:00.000', '2011-05-31 00:00:00.000']"
Production/Product.csv,ProdSize,Product.Size,,,"['52', '44', 'S', '62', '40']"
Production/Product.csv,SizeMeasCode,UnitMeasure.UnitMeasureCode,Production/UnitMeasure.csv#uMCode,,"['CM ', 'CM ', 'CM ', 'CM ', 'CM ']"
Production/Product.csv,StdCost,Product.StandardCost,,,"[0.0, 18.5584, 0.0, 35.9596, 1912.1544]"
Production/Product.csv,PStyle,Product.Style,,,"['U ', 'W ', 'U ', 'U ', 'U ']"
Production/Product.csv,ProWeight,Product.Weight,,,"[3.04, 2.72, 890.0, 3.04, 20.35]"
Production/Product.csv,WtMeasureCode,UnitMeasure.UnitMeasureCode,Production/UnitMeasure.csv#uMCode,,"['LB ', 'LB ', 'LB ', 'LB ', 'G  ']"
Production/ProductCategory.csv,ChangedDate,ProductCategory.ModifiedDate,,,"['2008-04-30', '2008-04-30', '2008-04-30', '2008-04-30']"
Production/ProductCategory.csv,PCName,ProductCategory.Name,,,"['Bikes', 'Components', 'Clothing', 'Accessories']"
Production/ProductCategory.csv,PCID,ProductCategory.ProductCategoryID,,,"[1, 2, 3, 4]"
